wid,stimulus,button_pressed,view_history,questions,responses,correct,block,delays,score,trial_time,path,state_rewards,trial_index,key_press,clicks,n_clicks,stim_i
wc9b1793,,,,,,,training,[],12.0,15912.0,"['0', '1', '2', '3']","['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",8,,"[3, 4, 11, 7, 8, 12]",6,46
wc9b1793,,,,,,,training,[],18.0,17219.0,"['0', '9', '10', '11']","['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",9,,"[8, 7, 11, 4, 12, 3]",6,11
w870562f,,,,,,,training,[],36.0,47209.0,"['0', '5', '6', '7']","['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",0,,"[5, 1, 9, 6, 7, 2, 3, 4]",8,36
w870562f,,,,,,,training,[],48.0,17329.0,"['0', '5', '6', '7']","['', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",1,,"[9, 1, 5, 7]",4,32
w870562f,,,,,,,training,[],45.0,25070.0,"['0', '9', '10', '11']","['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",2,,"[7, 3, 11]",3,51
w870562f,,,,,,,training,[],51.0,14661.0,"['0', '1', '2', '4']","['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",3,,"[7, 11, 4]",3,28
w870562f,,,,,,,training,[],24.0,16323.0,"['0', '9', '10', '11']","['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",4,,"[11, 4, 7, 8, 3, 12]",6,33
w870562f,,,,,,,training,[],48.0,10521.0,"['0', '5', '6', '8']","['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",5,,"[11, 4, 7, 8]",4,39
w870562f,,,,,,,training,[],33.0,12148.0,"['0', '9', '10', '12']","['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",6,,"[7, 3, 11, 4, 12]",5,7
w870562f,,,,,,,training,[],49.0,14584.0,"['0', '9', '10', '11']","['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",7,,"[7, 3, 12, 8, 11]",5,44
w870562f,,,,,,,training,[],47.0,9598.0,"['0', '5', '6', '7']","['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",8,,[7],1,16
w870562f,,,,,,,training,[],42.0,8784.0,"['0', '9', '10', '11']","['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",9,,"[7, 11]",2,6
w75851d4,,,,,,,training,[],-18.0,16045.0,"['0', '1', '2', '4']","['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",0,,[],0,15
w75851d4,,,,,,,training,[],50.0,8743.0,"['0', '5', '6', '7']","['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",1,,[],0,52
w75851d4,,,,,,,training,[],27.0,23334.0,"['0', '9', '10', '11']","['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",2,,"[5, 1, 9]",3,34
w75851d4,,,,,,,training,[],23.0,9762.0,"['0', '9', '10', '11']","['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",3,,"[5, 9, 11]",3,27
w75851d4,,,,,,,training,[],22.0,11115.0,"['0', '1', '2', '4']","['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",4,,"[3, 4]",2,6
w75851d4,,,,,,,training,[],40.0,8606.0,"['0', '9', '10', '11']","['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",5,,"[8, 7, 11, 12]",4,37
w75851d4,,,,,,,training,[],58.0,10096.0,"['0', '9', '10', '12']","['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",6,,"[8, 11]",2,35
w75851d4,,,,,,,training,[],39.0,10124.0,"['0', '9', '10', '11']","['', 4, 4, -48, 48, 4, 4, -24, -24, 2, -8, 48, -24]",7,,"[8, 11, 3]",3,24
w75851d4,,,,,,,training,[],45.0,10006.0,"['0', '9', '10', '11']","['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",8,,"[8, 11, 3]",3,51
w75851d4,,,,,,,training,[],42.0,10096.0,"['0', '9', '10', '12']","['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",9,,"[7, 12]",2,39
wcc818a2,,,,,,,training,[],42.0,18306.0,"['0', '9', '10', '11']","['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",0,,"[5, 6, 7, 1, 2, 3, 4, 10, 9, 12, 11, 8]",12,44
wcc818a2,,,,,,,training,[],14.0,16914.0,"['0', '1', '2', '4']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",1,,"[1, 2, 3, 4, 9, 10, 11, 12, 5, 6, 7, 8]",12,43
wcc818a2,,,,,,,training,[],29.0,16824.0,"['0', '9', '10', '11']","['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",2,,"[9, 10, 12, 11, 1, 2, 4, 3, 5, 6, 7]",11,121
wcc818a2,,,,,,,training,[],13.0,16063.0,"['0', '1', '2', '4']","['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",3,,"[1, 9, 5, 8, 7, 4, 3, 11, 12]",9,40
wcc818a2,,,,,,,training,[],25.0,18124.0,"['0', '5', '6', '8']","['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",4,,"[4, 3, 7, 8, 11, 12, 6, 2, 10, 1, 5]",11,88
wcc818a2,,,,,,,training,[],44.0,12464.0,"['0', '5', '6', '8']","['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",5,,"[8, 7, 3, 4, 11, 12, 10, 6, 5, 9]",10,51
wcc818a2,,,,,,,training,[],32.0,11983.0,"['0', '1', '2', '4']","['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",6,,"[3, 4, 11, 12, 7, 8]",6,25
wcc818a2,,,,,,,training,[],38.0,16557.0,"['0', '9', '10', '11']","['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",7,,"[11, 12, 7, 8, 3, 4, 6, 10, 9, 5]",10,29
wcc818a2,,,,,,,training,[],22.0,11461.0,"['0', '9', '10', '11']","['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",8,,"[11, 12, 8, 7, 3, 4, 9, 10]",8,132
wcc818a2,,,,,,,training,[],40.0,14176.0,"['0', '5', '6', '8']","['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",9,,"[11, 12, 8, 7, 3, 4, 6, 10, 5, 9]",10,21
wbaef3e2,,,,,,,training,"[3, 3, 2, 3, 0, 3, 3, 3, 3, 3, 0]",48.0,86019.0,"['0', '1', '2', '3']","['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",0,,"[5, 1, 12, 9, 3, 4, 2, 8, 6, 10]",10,14
wbaef3e2,,,,,,,training,"[3, 0, 0, 2, 0, 0, 3, 3, 7]",22.0,61642.0,"['0', '5', '6', '7']","['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",1,,"[9, 3, 8, 10, 7, 4, 2, 5]",8,1
wbaef3e2,,,,,,,training,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0]",12.0,50481.0,"['0', '9', '10', '12']","['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",2,,"[12, 4, 8, 3, 11, 7, 6, 10, 2, 9, 5, 1]",12,46
wbaef3e2,,,,,,,training,"[0, 2, 0]",46.0,14582.0,"['0', '9', '10', '11']","['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",3,,"[11, 7]",2,51
wbaef3e2,,,,,,,training,"[0, 2, 0]",46.0,13817.0,"['0', '1', '2', '3']","['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",4,,"[3, 11]",2,23
wbaef3e2,,,,,,,training,"[0, 0, 0, 0]",49.0,9716.0,"['0', '5', '6', '8']","['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",5,,"[11, 7, 8]",3,39
wbaef3e2,,,,,,,training,"[0, 0, 0, 0, 0, 0, 0]",42.0,11713.0,"['0', '9', '10', '12']","['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",6,,"[4, 3, 8, 11, 7, 12]",6,18
wbaef3e2,,,,,,,training,"[0, 0]",37.0,11036.0,"['0', '5', '6', '7']","['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",7,,[7],1,10
wbaef3e2,,,,,,,training,"[0, 0]",47.0,9318.0,"['0', '9', '10', '11']","['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",8,,[11],1,131
wbaef3e2,,,,,,,training,"[0, 0, 0, 0, 0, 0, 0]",50.0,12829.0,"['0', '1', '2', '4']","['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",9,,"[11, 7, 3, 12, 8, 4]",6,0
w378dfa2,,,,,,,training,[],-45.0,23903.0,"['0', '5', '6', '7']","['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",0,,"[5, 9, 1]",3,12
w378dfa2,,,,,,,training,[],51.0,13529.0,"['0', '1', '2', '4']","['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",1,,"[9, 1, 5]",3,17
w378dfa2,,,,,,,training,[],17.0,20536.0,"['0', '9', '10', '11']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",2,,"[1, 5, 9]",3,43
w378dfa2,,,,,,,training,[],-21.0,12982.0,"['0', '1', '2', '3']","['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",3,,"[5, 9, 1]",3,28
w378dfa2,,,,,,,training,[],33.0,9930.0,"['0', '9', '10', '11']","['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",4,,"[1, 5, 9]",3,53
w378dfa2,,,,,,,training,[],17.0,47031.0,"['0', '1', '2', '3']","['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",5,,"[1, 5, 9]",3,27
w378dfa2,,,,,,,training,[],-39.0,80787.0,"['0', '5', '6', '8']","['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",6,,"[1, 5, 9]",3,45
w378dfa2,,,,,,,training,[],47.0,9579.0,"['0', '5', '6', '7']","['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",7,,"[1, 5, 9]",3,52
w378dfa2,,,,,,,training,[],-15.0,62874.0,"['0', '1', '2', '3']","['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",8,,"[1, 5, 9]",3,48
w378dfa2,,,,,,,training,[],-53.0,39098.0,"['0', '1', '2', '4']","['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",9,,"[1, 5, 9]",3,18
w4f70e59,,,,,,,training,"[3, 41]",-53.0,65694.0,"['0', '1', '2', '3']","['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",0,,[5],1,7
w4f70e59,,,,,,,training,[42],48.0,149491.0,"['0', '9', '10', '11']","['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",1,,[],0,29
w4f70e59,,,,,,,training,[42],-54.0,312934.0,"['0', '5', '6', '8']","['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",2,,[],0,41
w4f70e59,,,,,,,training,[42],-42.0,52225.0,"['0', '9', '10', '12']","['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",3,,[],0,34
w4f70e59,,,,,,,training,"[0, 0, 0, 0, 11]",20.0,28623.0,"['0', '1', '2', '4']","['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",4,,"[12, 8, 3, 4]",4,6
w4f70e59,,,,,,,training,"[3, 0, 2, 2, 0]",18.0,21496.0,"['0', '9', '10', '11']","['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",5,,"[9, 11, 10, 12]",4,17
w4f70e59,,,,,,,training,"[0, 0, 0, 32]",-45.0,56709.0,"['0', '9', '10', '12']","['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",6,,"[3, 4, 11]",3,19
w4f70e59,,,,,,,training,"[0, 0, 16]",34.0,28946.0,"['0', '5', '6', '8']","['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",7,,"[8, 7]",2,88
w4f70e59,,,,,,,training,"[0, 0, 0, 0, 0, 9]",15.0,22276.0,"['0', '9', '10', '11']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",8,,"[12, 11, 8, 4, 3]",5,43
w4f70e59,,,,,,,training,"[0, 0, 0, 3, 2, 0]",49.0,16411.0,"['0', '5', '6', '8']","['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",9,,"[11, 12, 8, 7, 4]",5,38
wbaef3e2,,,,,,,test,[],1.0,38178.0,"['0', '12', '13', '14', '15', '16']","['', -1, -2, 1, 3, 10, -18, -26, 1, -13, 33, 37, 0, -3, 1, -5, 26, 22, -34, 8, 45, 12, 20, -1, -2, 5, 2, -3, -2, 24, -2, -16, -10, -5]",0,,"[32, 21, 16, 5, 27, 9]",6,105
wbaef3e2,,,,,,,test,[],22.0,21625.0,"['0', '23', '24', '25', '30', '32']","['', 0, -2, -2, -8, -65, 26, -5, -7, -42, -18, -40, 1, -4, -4, -7, 15, 8, -5, -1, 13, -25, 15, -1, 1, -2, 9, -39, -15, -26, 8, -45, 28, 15]",1,,"[9, 5, 21, 32]",4,108
wbaef3e2,,,,,,,test,[],12.0,27474.0,"['0', '1', '2', '3', '8', '9']","['', -1, -2, 3, -3, -6, -5, 35, 13, 14, -8, 45, 0, -1, 4, 2, -46, 20, 10, -15, -69, 4, 22, 1, -3, -1, 5, -49, 3, 7, 7, -79, 5, 65]",2,,"[32, 21, 16, 27, 9]",5,92
wbaef3e2,,,,,,,test,[],53.0,14197.0,"['0', '1', '2', '3', '4', '5']","['', 0, 0, 0, 11, 45, -48, 4, -10, -43, 19, -27, -3, 1, 5, 16, -13, 46, -84, -8, 17, 15, 42, 1, 0, 6, 5, 55, -26, 10, -3, 26, -7, -8]",3,,[5],1,54
wbaef3e2,,,,,,,test,[],43.0,13734.0,"['0', '1', '2', '3', '8', '9']","['', -1, 1, 2, 8, -7, -10, -19, 12, 32, -1, 21, -1, 4, -2, -3, -12, 54, 5, 9, -4, -39, 25, -1, -3, -2, 5, 56, -44, -70, 7, 10, -18, 13]",4,,[9],1,106
wbaef3e2,,,,,,,test,[],40.0,12239.0,"['0', '23', '24', '25', '30', '32']","['', 1, -2, -6, 10, 10, -20, -34, -6, 39, -1, -45, 1, 1, -1, 5, -26, 31, -46, -7, -44, -13, -24, 0, 0, 2, 1, 8, 51, -9, -12, 30, 59, 6]",5,,"[27, 21, 32]",3,98
wbaef3e2,,,,,,,test,[],-1.0,19380.0,"['0', '1', '2', '3', '4', '5']","['', 0, 2, -6, -8, 17, 48, 1, 2, -26, -1, -23, 0, 1, -8, 2, -26, -21, 36, 2, 30, -56, -13, 0, -1, 2, 7, -35, -31, -40, 9, -16, -3, -11]",6,,"[5, 32]",2,141
wbaef3e2,,,,,,,test,[],63.0,35971.0,"['0', '1', '2', '3', '8', '9']","['', -1, 0, -1, -2, -34, -30, -34, 2, 66, -4, -44, 1, -2, 2, -4, 3, 110, -24, -5, 12, -1, -13, -1, 1, 4, -8, -36, 59, -46, 6, 14, -35, 24]",7,,[9],1,153
wbaef3e2,,,,,,,test,[],21.0,13006.0,"['0', '1', '2', '3', '4', '5']","['', -1, -1, 4, -6, 37, 17, -50, 1, -47, 30, -54, -2, -2, -3, 11, -1, 9, 34, -6, -19, -27, 25, 2, 1, -2, -4, -36, 23, -34, -2, -37, -61, -81]",8,,"[9, 21, 32, 5]",4,73
wbaef3e2,,,,,,,test,[],34.0,16864.0,"['0', '1', '2', '3', '4', '7']","['', -1, 0, -1, -7, 16, -15, 52, 7, -28, -1, -7, -2, 2, 4, 7, -15, 34, -7, 7, 58, 4, -45, 0, 1, 5, -9, -6, 7, 14, 7, -30, -14, 32]",9,,"[5, 6, 7]",3,125
wbaef3e2,,,,,,,test,[],26.0,31805.0,"['0', '12', '13', '14', '19', '20']","['', 1, -3, 4, 10, -9, 11, -18, 2, 5, -12, -1, -1, 1, -3, 3, 9, -25, -13, 3, 44, -20, -4, 0, -4, -1, 6, 25, -15, 17, -2, 11, 30, -21]",10,,"[18, 16, 17, 21, 22, 20]",6,122
wbaef3e2,,,,,,,test,[],40.0,11037.0,"['0', '1', '2', '3', '4', '6']","['', 1, -4, 0, -9, 17, 58, -17, 12, -30, 70, -26, 0, 1, -6, 12, -34, 20, -41, 1, 0, -12, 16, -1, 3, 1, -22, 64, 14, 50, -1, -72, -13, -39]",11,,"[5, 6]",2,115
wbaef3e2,,,,,,,test,[],32.0,11256.0,"['0', '23', '24', '25', '30', '32']","['', 2, -1, -5, -5, -27, -15, 26, -15, -65, 62, -26, 1, -4, 3, -11, -32, -45, 17, -8, -32, 22, 50, 0, 1, 3, 13, -8, -31, 59, 11, -39, 26, 13]",12,,"[32, 31, 33]",3,113
wbaef3e2,,,,,,,test,[],27.0,15081.0,"['0', '12', '13', '14', '19', '21']","['', -2, 1, 1, -6, 26, 13, 9, -3, 15, 34, -21, -1, 2, -9, -21, -58, 6, 5, 4, 2, 49, 50, 1, -2, 1, -7, -16, -33, 0, 4, 3, -38, -49]",13,,"[27, 32, 29, 33, 20, 21]",6,74
wbaef3e2,,,,,,,test,[],18.0,11021.0,"['0', '12', '13', '14', '15', '16']","['', 0, 1, 0, 7, -3, 60, -35, 7, 32, 41, -4, 0, 3, 2, -5, 27, 51, 21, -6, 31, -49, 25, 1, 0, 1, 1, -17, -27, -9, -5, 48, -43, 58]",14,,"[16, 21, 32]",3,91
wbaef3e2,,,,,,,test,[],52.0,11300.0,"['0', '1', '2', '3', '4', '7']","['', 1, -1, 1, 5, 12, -17, 52, 1, 30, 13, 28, 1, 0, 3, 17, 64, 24, 54, -10, 47, 2, -57, 0, 2, -3, 15, 43, -41, 32, 1, -18, -10, -14]",15,,"[5, 7]",2,72
wbaef3e2,,,,,,,test,[],16.0,10576.0,"['0', '23', '24', '25', '26', '28']","['', -1, 4, -2, 3, -37, 49, -18, -21, 87, -35, 42, 1, 1, -1, 2, 39, -10, 8, 7, 3, -14, 46, 0, 0, -3, -8, 29, 30, -69, -5, 31, 78, 69]",16,,[28],1,154
wbaef3e2,,,,,,,test,[],27.0,8897.0,"['0', '12', '13', '14', '15', '16']","['', 0, -3, -2, -9, 14, -20, 25, 4, -8, 3, 29, 0, 2, 0, 2, 26, 43, 17, 0, 23, -49, 52, -1, 2, -2, 4, -4, 10, -26, -17, 13, -19, -21]",17,,[16],1,134
wbaef3e2,,,,,,,test,[],46.0,10108.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 4, 8, -97, -52, 64, -2, -5, 37, 6, -1, 0, 8, -11, 42, -10, -9, 15, -21, 27, -12, -1, 0, 5, -1, 18, 6, 1, -3, 4, -65, -14]",18,,[21],1,61
wbaef3e2,,,,,,,test,[],37.0,12168.0,"['0', '1', '2', '3', '8', '10']","['', 0, -2, 2, -2, -20, -29, -2, -5, 65, 51, -9, 1, 2, -1, 15, 30, -3, -58, -8, 10, -14, -1, -1, 0, -2, -12, -11, -18, -50, 11, -2, -10, 24]",19,,"[5, 7, 10]",3,157
w1f49a65,,,,,,,training,"[3, 2, 2]",36.0,24303.0,"['0', '9', '10', '11']","['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",0,,"[9, 11]",2,8
w1f49a65,,,,,,,training,"[3, 2, 2]",40.0,16770.0,"['0', '1', '2', '3']","['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",1,,"[5, 3]",2,35
w1f49a65,,,,,,,training,"[0, 0]",53.0,8471.0,"['0', '9', '10', '11']","['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",2,,[11],1,49
w1f49a65,,,,,,,training,"[0, 0, 0, 0, 0, 0, 0]",52.0,12115.0,"['0', '1', '2', '3']","['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",3,,"[4, 7, 11, 12, 8, 3]",6,14
w1f49a65,,,,,,,training,"[0, 0, 0]",40.0,11173.0,"['0', '5', '6', '7']","['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",4,,"[4, 7]",2,4
w1f49a65,,,,,,,training,"[0, 0, 0, 0, 0, 0, 0]",16.0,13053.0,"['0', '1', '2', '3']","['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",5,,"[3, 11, 8, 7, 12, 4]",6,40
w1f49a65,,,,,,,training,"[0, 0, 0, 0, 0, 0, 0]",42.0,10061.0,"['0', '9', '10', '12']","['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",6,,"[4, 11, 7, 8, 3, 12]",6,13
w1f49a65,,,,,,,training,"[0, 0, 0, 0, 0, 0, 0]",30.0,9845.0,"['0', '5', '6', '8']","['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",7,,"[11, 7, 3, 4, 12, 8]",6,48
w1f49a65,,,,,,,training,"[0, 0]",47.0,8864.0,"['0', '9', '10', '11']","['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",8,,[11],1,29
w1f49a65,,,,,,,training,"[0, 0, 0, 0]",41.0,10037.0,"['0', '9', '10', '11']","['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",9,,"[7, 4, 11]",3,37
w27b8993,,,,,,,training,[],32.0,21154.0,"['0', '9', '10', '11']","['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",0,,"[5, 9, 1, 10, 11, 12, 2, 4, 3, 7, 6, 8]",12,37
w27b8993,,,,,,,training,[],35.0,15957.0,"['0', '1', '2', '3']","['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",1,,"[9, 5, 1, 10, 11, 4, 7, 6, 8, 2, 3]",11,31
w27b8993,,,,,,,training,[],42.0,12571.0,"['0', '1', '2', '3']","['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",2,,"[9, 10, 11, 12, 5, 1, 2, 3]",8,30
w27b8993,,,,,,,training,[],40.0,9451.0,"['0', '9', '10', '11']","['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",3,,"[9, 10, 12, 11]",4,42
w27b8993,,,,,,,training,[],10.0,22537.0,"['0', '5', '6', '7']","['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",4,,"[9, 10, 12, 11, 4, 7, 8, 3, 1, 2, 5, 6]",12,87
w27b8993,,,,,,,training,[],49.0,11705.0,"['0', '9', '10', '12']","['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",5,,"[5, 7, 8, 12, 11, 3, 4]",7,15
w27b8993,,,,,,,training,[],49.0,11070.0,"['0', '1', '2', '3']","['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",6,,"[8, 7, 3, 4, 2, 1, 6]",7,10
w27b8993,,,,,,,training,[],45.0,9982.0,"['0', '9', '10', '12']","['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",7,,"[12, 9, 10]",3,13
w27b8993,,,,,,,training,[],48.0,8264.0,"['0', '9', '10', '12']","['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",8,,"[12, 11, 9, 10]",4,36
w27b8993,,,,,,,training,[],14.0,15877.0,"['0', '9', '10', '12']","['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",9,,"[12, 11, 7, 8, 3, 4, 9, 1, 2, 10]",10,46
w164f313,,,,,,,training,[],40.0,15715.0,"['0', '1', '2', '3']","['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",0,,"[1, 9, 6, 10, 2, 3]",6,31
w164f313,,,,,,,training,[],12.0,16329.0,"['0', '9', '10', '12']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",1,,"[3, 4, 11, 12, 9, 5, 8, 7]",8,43
w164f313,,,,,,,training,[],12.0,17688.0,"['0', '9', '10', '12']","['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",2,,"[12, 4, 7, 10, 1, 5, 9, 11]",8,30
w164f313,,,,,,,training,[],46.0,9031.0,"['0', '1', '2', '3']","['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",3,,"[8, 3]",2,22
w164f313,,,,,,,training,[],24.0,11021.0,"['0', '9', '10', '11']","['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",4,,"[11, 3, 4, 8, 7, 12]",6,33
w164f313,,,,,,,training,[],43.0,10357.0,"['0', '9', '10', '11']","['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",5,,[11],1,6
w164f313,,,,,,,training,[],43.0,10073.0,"['0', '9', '10', '12']","['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",6,,[12],1,39
w164f313,,,,,,,training,[],56.0,9302.0,"['0', '9', '10', '12']","['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",7,,"[3, 7, 8, 12]",4,53
w164f313,,,,,,,training,[],47.0,8996.0,"['0', '1', '2', '3']","['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",8,,"[12, 4, 7, 8, 3]",5,41
w164f313,,,,,,,training,[],49.0,9859.0,"['0', '5', '6', '8']","['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",9,,"[11, 4, 3, 7, 8]",5,27
w0e8cc38,,,,,,,training,[],-22.0,60193.0,"['0', '5', '6', '7']","['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",0,,[],0,21
w0e8cc38,,,,,,,training,[],-30.0,81671.0,"['0', '5', '6', '7']","['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",1,,[],0,132
w0e8cc38,,,,,,,training,[],-60.0,111108.0,"['0', '9', '10', '12']","['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",2,,[],0,10
w0e8cc38,,,,,,,training,[],-24.0,36247.0,"['0', '5', '6', '7']","['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",3,,[],0,23
w0e8cc38,,,,,,,training,[],-52.0,118586.0,"['0', '5', '6', '8']","['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",4,,[],0,121
w0e8cc38,,,,,,,training,[],21.0,59016.0,"['0', '9', '10', '11']","['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",5,,[9],1,28
w0e8cc38,,,,,,,training,[],41.0,31429.0,"['0', '1', '2', '4']","['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",6,,[1],1,53
w0e8cc38,,,,,,,training,[],-55.0,95407.0,"['0', '5', '6', '8']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",7,,[5],1,43
w0e8cc38,,,,,,,training,[],31.0,11012.0,"['0', '9', '10', '11']","['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",8,,[9],1,15
