pid,block,correct,delays,key_press,questions,responses,score,trial_index,trial_time,view_history,clicks,n_clicks,stim_i
29,test,,"[0, 0]",,,,31.0,22,9740.0,,[11],1,33
29,test,,"[0, 0]",,,,41.0,23,10431.0,,[8],1,25
29,test,,"[0, 0]",,,,11.0,24,10540.0,,[3],1,29
29,test,,"[0, 0, 0, 0, 0, 0]",,,,49.0,25,11349.0,,"[12, 11, 4, 3, 7]",5,28
29,test,,"[0, 0, 0]",,,,20.0,26,10218.0,,"[8, 4]",2,83
29,test,,"[0, 0, 0]",,,,42.0,27,9876.0,,"[3, 4]",2,11
29,test,,"[0, 0, 0]",,,,10.0,28,10232.0,,"[4, 11]",2,77
29,test,,"[0, 0, 0, 0]",,,,49.0,29,10867.0,,"[8, 7, 3]",3,103
3,training,,"[3, 0, 2, 3, 3, 0, 0, 3, 3, 0]",,,,-35.0,0,93258.0,,"[1, 3, 6, 8, 9, 4, 11, 5, 12]",9,12
3,training,,"[3, 0, 0]",,,,42.0,1,21707.0,,"[9, 11]",2,84
3,training,,"[0, 0, 0]",,,,52.0,2,10836.0,,"[11, 4]",2,76
3,training,,"[0, 0, 0, 0, 0, 0]",,,,43.0,3,16472.0,,"[4, 3, 12, 8, 11]",5,74
3,training,,"[0, 0, 0, 0]",,,,51.0,4,14715.0,,"[11, 3, 8]",3,14
3,training,,"[0, 0, 0]",,,,40.0,5,9550.0,,"[7, 11]",2,72
3,training,,"[0, 0, 0, 0]",,,,43.0,6,9454.0,,"[11, 4, 7]",3,129
3,training,,"[0, 0, 0, 0, 0, 0, 5]",,,,20.0,7,21964.0,,"[7, 4, 11, 12, 3, 8]",6,30
3,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,54.0,8,14588.0,,"[8, 4, 12, 11, 3, 7]",6,3
3,training,,"[0, 0, 0, 0, 0, 0]",,,,37.0,9,13252.0,,"[12, 3, 4, 7, 8]",5,25
3,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,10,15234.0,,"[4, 7, 11, 12, 3]",5,153
3,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-5.0,11,27029.0,,"[4, 12, 7, 8, 3, 11, 2, 6, 5, 9]",10,47
3,test,,"[0, 0, 0, 0]",,,,12.0,12,17797.0,,"[4, 3, 7]",3,139
3,test,,"[0, 0, 0]",,,,28.0,13,218991.0,,"[3, 4]",2,98
3,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-3.0,14,23101.0,,"[4, 3, 2, 6, 10, 1, 5, 8]",8,156
3,test,,"[0, 0, 0]",,,,23.0,15,17929.0,,"[4, 3]",2,113
3,test,,"[0, 0, 0]",,,,3.0,16,13685.0,,"[2, 3]",2,115
3,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-3.0,17,25631.0,,"[4, 12, 11, 7, 8, 5, 6, 3]",8,121
3,test,,"[0, 0]",,,,9.0,18,11661.0,,[3],1,143
3,test,,"[0, 0, 0]",,,,23.0,19,15265.0,,"[3, 2]",2,110
3,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,20,20757.0,,"[2, 12, 9, 10, 6, 5, 4]",7,88
3,test,,"[0, 0, 0, 0, 0]",,,,16.0,21,27918.0,,"[4, 3, 7, 5]",4,46
3,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,19.0,22,13253.0,,"[3, 4, 1, 2, 9, 11]",6,144
3,test,,"[0, 0, 0]",,,,3.0,23,12694.0,,"[11, 10]",2,96
3,test,,"[0, 0, 0, 0, 0]",,,,16.0,24,17064.0,,"[8, 7, 4, 2]",4,67
3,test,,"[0, 0, 0]",,,,8.0,25,19993.0,,"[3, 4]",2,127
3,test,,"[0, 0, 0, 0]",,,,2.0,26,15782.0,,"[4, 3, 7]",3,158
3,test,,"[0, 0, 0]",,,,8.0,27,10222.0,,"[11, 8]",2,61
3,test,,"[0, 0]",,,,-6.0,28,10971.0,,[4],1,63
3,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,13.0,29,27341.0,,"[4, 3, 1, 2, 6, 9, 11]",7,112
18,training,,"[0, 0, 3, 0]",,,,43.0,0,25498.0,,"[8, 7, 5]",3,129
18,training,,"[0, 0, 0, 0, 0]",,,,50.0,1,13503.0,,"[11, 4, 8, 7]",4,28
18,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,48.0,2,12043.0,,"[3, 4, 11, 12, 7, 8]",6,14
18,training,,"[0, 0, 0]",,,,44.0,3,10363.0,,"[8, 12]",2,85
18,training,,"[0, 0, 0, 0, 0, 0, 4]",,,,12.0,4,21183.0,,"[3, 4, 11, 7, 8, 12]",6,13
18,training,,"[0, 0, 0]",,,,54.0,5,8423.0,,"[3, 4]",2,56
18,training,,"[0, 0, 0, 0, 0, 0, 5]",,,,18.0,6,18935.0,,"[8, 7, 12, 11, 4, 3]",6,30
18,training,,"[0, 0, 0, 0]",,,,39.0,7,9240.0,,"[8, 7, 3]",3,10
18,training,,"[0, 0, 0, 0]",,,,39.0,8,9425.0,,"[4, 3, 7]",3,130
18,training,,"[0, 0, 0, 0, 0, 0, 5]",,,,8.0,9,19088.0,,"[8, 12, 11, 4, 3, 7]",6,26
18,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-16.0,10,21712.0,,"[7, 8, 3, 4, 11, 12]",6,45
18,test,,"[0, 0]",,,,14.0,11,9736.0,,[7],1,87
18,test,,"[0, 0, 0, 0]",,,,12.0,12,13892.0,,"[11, 3, 7]",3,149
18,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,13,15002.0,,"[7, 8, 12, 11, 4, 3, 6]",7,126
18,test,,"[0, 0, 0, 0, 0, 0]",,,,-15.0,14,9734.0,,"[7, 3, 4, 12, 11]",5,35
18,test,,"[0, 0, 0, 0, 0]",,,,-9.0,15,11723.0,,"[7, 11, 12, 8]",4,114
18,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,16,10841.0,,"[4, 3, 7, 8, 12, 11]",6,36
18,test,,"[0, 0, 0, 0, 0]",,,,6.0,17,10345.0,,"[11, 4, 7, 3]",4,136
18,test,,"[0, 0]",,,,14.0,18,9584.0,,[7],1,143
18,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-6.0,19,9730.0,,"[11, 12, 7, 3, 4, 8]",6,111
18,test,,"[0, 0, 0]",,,,8.0,20,8387.0,,"[4, 8]",2,154
18,test,,"[0, 0, 0, 0]",,,,7.0,21,9642.0,,"[7, 4, 12]",3,105
18,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,22,14660.0,,"[8, 7, 4, 3, 11, 12, 6]",7,34
18,test,,"[0, 0]",,,,14.0,23,9511.0,,[8],1,139
18,test,,"[0, 0, 0]",,,,3.0,24,8464.0,,"[7, 3]",2,51
18,test,,"[0, 0]",,,,29.0,25,9385.0,,[4],1,98
18,test,,"[0, 0]",,,,24.0,26,9486.0,,[12],1,112
18,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,27,17332.0,,"[11, 3, 7, 8, 12, 4, 10]",7,40
18,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,28,10587.0,,"[8, 7, 4, 3, 11, 12]",6,67
18,test,,"[0, 0]",,,,14.0,29,10432.0,,[3],1,38
73,training,,[42],,,,-18.0,0,57629.0,,[],0,4
73,training,,[42],,,,-30.0,1,61343.0,,[],0,16
73,training,,[42],,,,44.0,2,50412.0,,[],0,84
73,training,,[42],,,,24.0,3,50586.0,,[],0,24
73,training,,[42],,,,-32.0,4,65298.0,,[],0,102
73,training,,[42],,,,22.0,5,51043.0,,[],0,31
73,training,,[42],,,,-28.0,6,52224.0,,[],0,54
73,training,,[42],,,,-12.0,7,60775.0,,[],0,33
73,training,,[42],,,,-18.0,8,58282.0,,[],0,8
73,training,,[42],,,,48.0,9,62888.0,,[],0,6
73,test,,[0],,,,15.0,10,7363.0,,[],0,34
73,test,,[0],,,,10.0,11,12683.0,,[],0,66
73,test,,[0],,,,5.0,12,10130.0,,[],0,115
73,test,,[0],,,,-10.0,13,8870.0,,[],0,68
73,test,,[0],,,,-25.0,14,10637.0,,[],0,155
73,test,,[0],,,,20.0,15,8305.0,,[],0,44
73,test,,[0],,,,15.0,16,11386.0,,[],0,94
73,test,,[0],,,,-10.0,17,8958.0,,[],0,106
73,test,,[0],,,,25.0,18,8618.0,,[],0,49
73,test,,[0],,,,5.0,19,9102.0,,[],0,60
73,test,,[0],,,,10.0,20,8735.0,,[],0,109
73,test,,[0],,,,10.0,21,15406.0,,[],0,48
73,test,,[0],,,,-20.0,22,9699.0,,[],0,148
73,test,,[0],,,,20.0,23,8508.0,,[],0,144
73,test,,[0],,,,0.0,24,8517.0,,[],0,128
73,test,,[0],,,,5.0,25,8902.0,,[],0,139
73,test,,[0],,,,-10.0,26,9606.0,,[],0,42
73,test,,[0],,,,10.0,27,9668.0,,[],0,67
73,test,,[0],,,,20.0,28,9065.0,,[],0,126
73,test,,[0],,,,-5.0,29,10737.0,,[],0,52
82,training,,"[3, 2, 3, 0, 0]",,,,44.0,0,40663.0,,"[5, 10, 8, 12]",4,27
82,training,,"[0, 3, 0]",,,,44.0,1,21642.0,,"[12, 11]",2,85
82,training,,"[0, 0, 0, 0, 0]",,,,44.0,2,14480.0,,"[8, 12, 4, 3]",4,81
82,training,,"[0, 0]",,,,51.0,3,9498.0,,[3],1,102
82,training,,"[0, 0, 0, 0]",,,,45.0,4,14050.0,,"[3, 8, 12]",3,55
82,training,,"[0, 0, 0, 0, 0, 0]",,,,51.0,5,10401.0,,"[12, 4, 7, 8, 11]",5,103
82,training,,"[0, 0, 0, 0, 0, 0]",,,,49.0,6,12577.0,,"[12, 4, 8, 11, 7]",5,28
82,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,7,17669.0,,"[7, 12, 11, 8, 3, 4]",6,4
82,training,,"[0, 0]",,,,59.0,8,9271.0,,[12],1,16
82,training,,"[0, 0, 0]",,,,54.0,9,9155.0,,"[12, 11]",2,80
82,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,10,18055.0,,"[8, 3, 12, 11, 7, 4]",6,151
82,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,11,12170.0,,"[12, 7, 4, 3, 8, 11]",6,53
82,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,12,13857.0,,"[11, 12, 8, 7, 3]",5,44
82,test,,"[0, 0, 0, 0, 0, 0]",,,,5.0,13,11057.0,,"[12, 11, 4, 3, 7]",5,137
82,test,,"[0, 0, 0, 0]",,,,12.0,14,9110.0,,"[8, 12, 11]",3,157
82,test,,"[0, 0]",,,,14.0,15,8797.0,,[12],1,149
82,test,,"[0, 0]",,,,-6.0,16,11098.0,,[12],1,43
82,test,,"[0, 0, 0, 0, 0]",,,,6.0,17,10964.0,,"[8, 12, 11, 7]",4,52
82,test,,"[0, 0]",,,,14.0,18,9007.0,,[8],1,128
82,test,,"[0, 0]",,,,24.0,19,9773.0,,[12],1,112
82,test,,"[0, 0]",,,,14.0,20,8551.0,,[12],1,140
82,test,,"[0, 0, 0]",,,,23.0,21,9298.0,,"[12, 11]",2,49
82,test,,"[0, 0]",,,,4.0,22,8794.0,,[11],1,96
82,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,23,10165.0,,"[12, 11, 7, 8, 3]",5,65
82,test,,"[0, 0]",,,,19.0,24,8966.0,,[8],1,122
82,test,,"[0, 0]",,,,9.0,25,8906.0,,[8],1,109
82,test,,"[0, 0, 0]",,,,23.0,26,10129.0,,"[12, 11]",2,144
82,test,,"[0, 0, 0]",,,,8.0,27,9876.0,,"[8, 7]",2,134
82,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,28,14611.0,,"[8, 12, 11, 7, 3]",5,146
82,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-11.0,29,13073.0,,"[12, 11, 8, 7, 3, 4]",6,159
1,training,,"[3, 2, 0, 0, 0, 3, 0]",,,,42.0,0,45739.0,,"[5, 7, 11, 4, 12, 8]",6,27
1,training,,"[0, 0, 0]",,,,40.0,1,12261.0,,"[8, 3]",2,10
1,training,,"[0, 0, 0, 0]",,,,37.0,2,9015.0,,"[8, 3, 11]",3,12
1,training,,"[0, 0]",,,,51.0,3,11549.0,,[8],1,76
1,training,,"[0, 0, 0]",,,,50.0,4,10370.0,,"[8, 3]",2,103
1,training,,"[0, 0, 0]",,,,56.0,5,11602.0,,"[7, 3]",2,1
1,training,,"[0, 0, 0, 0, 0, 0]",,,,37.0,6,10635.0,,"[7, 3, 11, 4, 12]",5,7
1,training,,"[0, 0, 0, 0, 0]",,,,34.0,7,9473.0,,"[8, 7, 3, 4]",4,125
1,training,,"[0, 0, 0, 0, 0]",,,,50.0,8,9045.0,,"[7, 4, 12, 8]",4,29
1,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,16.0,9,10668.0,,"[8, 3, 11, 4, 12, 7]",6,83
1,test,,"[0, 0]",,,,-41.0,10,14083.0,,[7],1,104
1,test,,"[0, 0, 0, 0, 0]",,,,56.0,11,9355.0,,"[8, 7, 3, 4]",4,78
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,10.0,12,10290.0,,"[8, 7, 3, 4, 11, 12]",6,17
1,test,,"[0, 0, 0, 0, 0, 0]",,,,41.0,13,8302.0,,"[8, 7, 3, 11, 12]",5,85
1,test,,"[0, 0, 0]",,,,50.0,14,7448.0,,"[8, 7]",2,19
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,18.0,15,9552.0,,"[3, 4, 11, 12, 8, 7]",6,30
1,test,,"[0, 0, 0, 0]",,,,47.0,16,9689.0,,"[8, 7, 3]",3,20
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,17,9382.0,,"[8, 3, 11, 12, 4, 7]",6,4
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,18.0,18,9452.0,,"[4, 3, 7, 8, 11, 12]",6,79
1,test,,"[0, 0, 0, 0]",,,,41.0,19,10017.0,,"[7, 3, 4]",3,11
1,test,,"[0, 0, 0, 0, 0]",,,,56.0,20,11327.0,,"[3, 11, 8, 7]",4,3
1,test,,"[0, 0, 0]",,,,52.0,21,10997.0,,"[8, 7]",2,28
1,test,,"[0, 0]",,,,49.0,22,9043.0,,[7],1,21
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,18.0,23,14059.0,,"[7, 8, 3, 4, 11, 12]",6,13
1,test,,"[0, 0, 0]",,,,44.0,24,12381.0,,"[8, 7]",2,129
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,38.0,25,11417.0,,"[8, 7, 3, 4, 11, 12]",6,58
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,50.0,26,13659.0,,"[11, 4, 3, 7, 8, 12]",6,33
1,test,,"[0, 0, 0, 0]",,,,55.0,27,15117.0,,"[8, 7, 3]",3,101
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,32.0,28,12415.0,,"[3, 4, 7, 8, 12, 11]",6,8
1,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,29,12548.0,,"[3, 4, 11, 7, 8, 12]",6,22
26,training,,[42],,,,22.0,0,74767.0,,[],0,27
26,training,,"[3, 41]",,,,21.0,1,61318.0,,[5],1,85
26,training,,"[0, 0, 0]",,,,50.0,2,20159.0,,"[3, 8]",2,54
26,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,3,16532.0,,"[12, 4, 7, 3, 11, 8]",6,22
26,training,,"[0, 18]",,,,21.0,4,28282.0,,[3],1,83
26,training,,"[0, 0]",,,,37.0,5,11012.0,,[11],1,8
26,training,,"[0, 0, 0, 0]",,,,53.0,6,34494.0,,"[7, 4, 12]",3,33
26,training,,"[0, 0, 0, 0, 0]",,,,44.0,7,10080.0,,"[8, 3, 11, 12]",4,55
26,training,,"[0, 18]",,,,23.0,8,27663.0,,[8],1,24
26,training,,"[0, 0]",,,,53.0,9,9647.0,,[4],1,76
26,test,,"[0, 0]",,,,49.0,10,10720.0,,[3],1,20
26,test,,"[0, 0]",,,,29.0,11,10303.0,,[4],1,4
26,test,,"[0, 0, 0]",,,,52.0,12,9394.0,,"[7, 8]",2,29
26,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,10.0,13,15006.0,,"[12, 11, 4, 3, 7, 8, 1, 2]",8,13
26,test,,"[0, 0]",,,,39.0,14,8516.0,,[7],1,80
26,test,,"[0, 0, 0]",,,,18.0,15,8463.0,,"[3, 4]",2,14
26,test,,"[0, 0]",,,,37.0,16,10064.0,,[8],1,0
26,test,,"[0, 0]",,,,43.0,17,10422.0,,[11],1,58
26,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,18,11451.0,,"[4, 3, 11, 7, 8, 12]",6,75
26,test,,"[0, 0]",,,,47.0,19,8353.0,,[11],1,74
26,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,48.0,20,9430.0,,"[4, 3, 7, 8, 12, 11]",6,5
26,test,,"[0, 0, 0]",,,,58.0,21,10229.0,,"[11, 4]",2,78
26,test,,"[0, 0, 0]",,,,54.0,22,9290.0,,"[3, 4]",2,56
26,test,,"[0, 0]",,,,45.0,23,8570.0,,[7],1,129
26,test,,"[0, 0, 0]",,,,52.0,24,9120.0,,"[4, 11]",2,15
26,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,18.0,25,9835.0,,"[8, 7, 11, 4, 3, 12]",6,79
26,test,,"[0, 0]",,,,45.0,26,9466.0,,[3],1,31
26,test,,"[0, 0]",,,,41.0,27,10013.0,,[4],1,16
26,test,,"[0, 0, 0, 0, 0]",,,,50.0,28,9131.0,,"[11, 12, 8, 7]",4,28
26,test,,"[0, 0, 0]",,,,54.0,29,10314.0,,"[4, 3]",2,104
53,training,,[42],,,,-24.0,0,53371.0,,[],0,30
53,training,,"[0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0]",,,,14.0,1,31815.0,,"[11, 7, 8, 12, 4, 3, 1, 10, 9, 2]",10,13
53,training,,"[0, 3, 0]",,,,54.0,2,12651.0,,"[4, 3]",2,56
53,training,,"[0, 0]",,,,49.0,3,8587.0,,[3],1,20
53,training,,"[0, 0, 0, 0]",,,,37.0,4,8754.0,,"[3, 4, 12]",3,12
53,training,,"[0, 0, 0, 0, 0]",,,,44.0,5,9415.0,,"[3, 4, 12, 8]",4,32
53,training,,"[0, 0, 0, 0, 0, 0]",,,,49.0,6,10341.0,,"[3, 4, 11, 12, 8]",5,14
53,training,,"[0, 0, 0]",,,,48.0,7,8679.0,,"[3, 7]",2,21
53,training,,"[0, 0]",,,,53.0,8,9360.0,,[4],1,76
53,training,,"[0, 0, 0, 0, 0]",,,,54.0,9,8770.0,,"[8, 7, 4, 3]",4,1
53,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,10,10388.0,,"[3, 4, 11, 12, 7]",5,91
53,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,11,12310.0,,"[4, 3, 11, 12, 8, 7]",6,44
53,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,12,9768.0,,"[3, 4, 11, 12, 7, 8]",6,128
53,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,13,10297.0,,"[3, 4, 11, 12, 8, 7]",6,126
53,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,14,11785.0,,"[3, 4, 11, 7, 8, 12]",6,131
53,test,,"[0, 0]",,,,14.0,15,8380.0,,[3],1,38
53,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,19.0,16,20918.0,,"[4, 11, 12, 7, 8, 3]",6,100
53,test,,"[0, 0, 0, 0, 0]",,,,6.0,17,9009.0,,"[3, 4, 11, 7]",4,135
53,test,,"[0, 0, 0, 0, 0, 0]",,,,5.0,18,9642.0,,"[4, 3, 11, 7, 8]",5,61
53,test,,"[0, 0]",,,,9.0,19,9986.0,,[4],1,155
53,test,,"[0, 0, 0, 0]",,,,7.0,20,9587.0,,"[12, 11, 4]",3,89
53,test,,"[0, 0, 0]",,,,13.0,21,11048.0,,"[8, 7]",2,149
53,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,22,9558.0,,"[4, 11, 12, 8, 7, 3]",6,46
53,test,,"[0, 0, 0]",,,,8.0,23,8680.0,,"[3, 4]",2,96
53,test,,"[0, 0]",,,,-6.0,24,9123.0,,[4],1,86
53,test,,"[0, 0, 0, 0]",,,,2.0,25,8571.0,,"[3, 4, 11]",3,92
53,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,26,9221.0,,"[12, 8, 7, 3, 4]",5,142
53,test,,"[0, 0, 0, 0, 0]",,,,6.0,27,8822.0,,"[4, 11, 3, 7]",4,52
53,test,,"[0, 0, 0, 0, 0]",,,,6.0,28,8601.0,,"[7, 8, 4, 3]",4,48
53,test,,"[0, 0, 0, 0]",,,,-8.0,29,8460.0,,"[4, 11, 3]",3,112
10,training,,"[3, 2, 2]",,,,36.0,0,26965.0,,"[9, 8]",2,0
10,training,,"[0, 0, 0, 0]",,,,45.0,1,17525.0,,"[4, 8, 12]",3,27
10,training,,"[0, 0]",,,,51.0,2,10010.0,,[3],1,103
10,training,,"[0, 0, 0, 0, 0]",,,,40.0,3,10201.0,,"[8, 3, 4, 11]",4,58
10,training,,"[0, 0, 0, 0, 0, 0]",,,,43.0,4,9745.0,,"[12, 11, 4, 3, 7]",5,32
10,training,,"[0, 0]",,,,39.0,5,9219.0,,[12],1,12
10,training,,"[0, 0, 0, 0, 0]",,,,38.0,6,9010.0,,"[7, 8, 3, 4]",4,16
10,training,,"[0, 0]",,,,59.0,7,9452.0,,[12],1,10
10,training,,"[0, 0]",,,,51.0,8,9760.0,,[8],1,76
10,training,,"[0, 0, 0]",,,,56.0,9,10022.0,,"[4, 3]",2,101
10,test,,"[0, 0, 0, 0, 0, 0]",,,,39.0,10,13065.0,,"[4, 3, 7, 8, 12]",5,84
10,test,,"[0, 0]",,,,55.0,11,8788.0,,[12],1,33
10,test,,"[0, 0, 0, 0, 0]",,,,48.0,12,10354.0,,"[11, 4, 3, 7]",4,19
10,test,,"[0, 0, 0]",,,,38.0,13,9892.0,,"[12, 11]",2,102
10,test,,"[0, 0, 0, 0]",,,,41.0,14,10058.0,,"[12, 3, 4]",3,11
10,test,,"[0, 0, 0]",,,,44.0,15,9709.0,,"[11, 7]",2,129
10,test,,"[0, 0, 0, 0]",,,,41.0,16,12295.0,,"[8, 12, 11]",3,9
10,test,,[0],,,,-34.0,17,10343.0,,[],0,3
10,test,,"[0, 0, 0]",,,,52.0,18,9409.0,,"[12, 11]",2,5
10,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,19,12602.0,,"[11, 4, 3, 7, 8, 12]",6,57
10,test,,"[0, 0, 0, 0, 0]",,,,50.0,20,8835.0,,"[4, 11, 12, 8]",4,29
10,test,,"[0, 0, 0, 0, 0, 0]",,,,-29.0,21,9479.0,,"[8, 12, 11, 4, 3]",5,83
10,test,,"[0, 0]",,,,51.0,22,8665.0,,[12],1,130
10,test,,"[0, 0, 0, 0, 0]",,,,44.0,23,9624.0,,"[12, 11, 4, 3]",4,77
10,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,24,10692.0,,"[12, 8, 7, 3, 4, 11]",6,4
10,test,,"[0, 0]",,,,51.0,25,8652.0,,[12],1,73
10,test,,"[0, 0]",,,,43.0,26,9651.0,,[12],1,54
10,test,,"[0, 0, 0, 0, 0]",,,,52.0,27,9635.0,,"[8, 3, 7, 4]",4,56
10,test,,"[0, 0]",,,,47.0,28,9678.0,,[11],1,82
10,test,,"[0, 0, 0, 0]",,,,45.0,29,8823.0,,"[3, 4, 11]",3,25
30,training,,"[3, 42]",,,,-19.0,0,64640.0,,[5],1,0
30,training,,"[3, 41]",,,,23.0,1,60049.0,,[9],1,30
30,training,,"[0, 0]",,,,53.0,2,10775.0,,[7],1,28
30,training,,"[0, 40]",,,,47.0,3,49590.0,,[11],1,32
30,training,,"[0, 0, 0, 0, 2, 4]",,,,55.0,4,32245.0,,"[8, 7, 11, 12, 4]",5,16
91,training,,"[3, 2, 40]",,,,-20.0,0,58774.0,,"[5, 8]",2,15
91,training,,[42],,,,-14.0,1,53061.0,,[],0,84
91,training,,[42],,,,50.0,2,51233.0,,[],0,20
91,training,,"[0, 0, 3, 16, 3]",,,,26.0,3,27529.0,,"[4, 3, 1, 2]",4,73
91,training,,[42],,,,18.0,4,51032.0,,[],0,7
91,training,,"[2, 0, 3, 0, 16]",,,,20.0,5,53610.0,,"[2, 3, 1, 4]",4,55
91,training,,"[2, 3, 41]",,,,42.0,6,56815.0,,"[6, 5]",2,11
91,training,,"[0, 0, 3, 3, 3, 3, 29]",,,,18.0,7,54812.0,,"[3, 4, 2, 1, 5, 9]",6,29
91,training,,"[0, 3, 2, 3, 12]",,,,26.0,8,30385.0,,"[3, 1, 4, 2]",4,8
91,training,,"[0, 0, 3, 0, 3, 3, 2, 13]",,,,15.0,9,52287.0,,"[8, 7, 6, 3, 1, 2, 4]",7,83
91,test,,"[0, 0, 0, 0, 0]",,,,16.0,10,17682.0,,"[2, 1, 5, 9]",4,45
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,11,14475.0,,"[6, 8, 7, 5, 9, 12, 10, 11, 1, 2, 3, 4]",12,116
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-17.0,12,37530.0,,"[4, 3, 2, 1, 6, 8, 7, 10, 12, 11, 9, 5]",12,111
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,2.0,13,14091.0,,"[2, 3, 4, 1, 6, 8, 7, 5]",8,135
91,test,,"[0, 0, 0, 0]",,,,27.0,14,10596.0,,"[2, 3, 4]",3,110
91,test,,"[0, 0, 0, 0]",,,,-3.0,15,10584.0,,"[6, 8, 7]",3,119
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,16,15857.0,,"[10, 12, 11, 4, 2, 3, 1, 5, 6, 8, 7, 9]",12,142
91,test,,"[0, 0, 0, 0, 0]",,,,11.0,17,8513.0,,"[2, 3, 4, 1]",4,122
91,test,,"[0, 0, 0, 0, 0]",,,,1.0,18,7333.0,,"[6, 8, 7, 5]",4,118
91,test,,[0],,,,10.0,19,11898.0,,[],0,69
91,test,,[0],,,,-10.0,20,10364.0,,[],0,109
91,test,,[0],,,,0.0,21,7508.0,,[],0,137
91,test,,"[0, 0, 0, 0]",,,,12.0,22,9999.0,,"[6, 2, 10]",3,38
91,test,,"[0, 0, 0, 0]",,,,12.0,23,9674.0,,"[10, 6, 2]",3,133
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,24,15329.0,,"[6, 10, 2, 1, 9, 11, 12]",7,115
91,test,,[0],,,,-30.0,25,16251.0,,[],0,151
91,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,26,9638.0,,"[2, 6, 10, 1, 4, 3]",6,120
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,2.0,27,9579.0,,"[6, 10, 2, 4, 3, 8, 7, 5]",8,148
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,0.0,28,13058.0,,"[2, 3, 4, 10, 12, 11, 6, 8, 7, 5]",10,52
91,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,29,9636.0,,"[2, 3, 4, 1, 6, 8, 7, 5]",8,128
