wid,feedback,train_height,startTime,bonus,completed,previously_participated,n_quiz,instruct_time,total_time,sex,age
w03903ed,meta,3,Thu Aug 26 2021 10:07:57 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,4.0,"[635814, 29517, 78217, 16193]",168.23796666666667,,
waa03a77,none,3,Thu Aug 26 2021 06:43:56 GMT-0700 (PDT),0.0,True,No,3.0,"[64143, 21770, 9494]",23.13825,,
w44a6e05,meta,3,Wed Aug 25 2021 19:49:08 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[220772],44.8483,CONSENT REVOKED,21.0
wcb18481,action,3,Thu Aug 26 2021 05:57:00 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,2.0,"[119740, 64399]",39.50091666666667,,
w08c414b,action,3,Wed Aug 25 2021 13:39:50 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[153460],,CONSENT REVOKED,21.0
w73a660e,video,3,Thu Aug 26 2021 07:20:12 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,,
w4808816,none,3,Wed Aug 25 2021 15:03:01 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[78948],,CONSENT REVOKED,23.0
wea037b9,video,3,Thu Aug 26 2021 09:37:18 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w7bd38fd,meta,3,Thu Aug 26 2021 08:03:36 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[74576],24.552716666666665,,
w5b723d6,action,3,Wed Aug 25 2021 14:58:07 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[185961],,Female,37.0
wf8831b3,action,3,Thu Aug 26 2021 08:45:28 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[46443, 16060]",31.783783333333332,,
wc722738,none,3,Thu Aug 26 2021 07:59:01 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[72969, 13439]",25.637166666666666,,
w905ebe4,video,3,Wed Aug 25 2021 10:42:21 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,26.0
w663c64a,meta,3,Thu Aug 26 2021 09:08:07 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[214411, 18297]",45.312783333333336,,
w58b430d,action,3,Wed Aug 25 2021 12:37:51 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[141166],37.62943333333333,Female,26.0
wcfb4aca,action,3,Wed Aug 25 2021 15:02:37 GMT-0400 (Eastern Daylight Time),0.0,False,,2.0,"[89622, 29763]",,Female,19.0
w6807655,meta,3,Thu Aug 26 2021 08:35:04 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[114643],28.476766666666666,,
wa7d8054,video,3,Wed Aug 25 2021 14:53:19 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Male,21.0
w7d00a18,video,3,Wed Aug 25 2021 14:51:05 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
w65074fb,video,3,Wed Aug 25 2021 11:50:30 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,21.0
w24e3f08,action,3,Thu Aug 26 2021 08:49:28 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[115259, 28079]",50.980783333333335,,
w0cc50b3,meta,3,Thu Aug 26 2021 10:19:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[528975],77.23186666666666,,
w71d31d1,action,3,Thu Aug 26 2021 08:39:28 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[80425, 8684]",23.547516666666667,,
w66d5d22,video,3,Wed Aug 25 2021 11:50:48 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,18.0
w2b76bff,meta,3,Wed Aug 25 2021 13:06:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[118686, 38475]",30.86475,Female,33.0
w5fc86ee,none,3,Wed Aug 25 2021 12:57:42 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[80417],23.467066666666668,Female,20.0
w7e653ab,action,3,Thu Aug 26 2021 07:56:35 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[136619, 32786]",43.39738333333333,,
w68c6bbb,action,3,Wed Aug 25 2021 13:42:18 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[80838, 333202]",38.59668333333333,Female,24.0
wb2b7482,video,3,Wed Aug 25 2021 14:06:11 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Male,21.0
w271e10e,none,3,Wed Aug 25 2021 13:39:29 GMT-0500 (Central Daylight Time),0.0,True,No,3.0,"[125993, 31582, 12019]",27.058983333333334,Female,27.0
wfad098f,meta,3,Wed Aug 25 2021 13:50:33 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[122318],26.115166666666667,Female,19.0
wfccd0f4,video,3,Thu Aug 26 2021 07:27:13 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,,
w5b138ea,none,3,Wed Aug 25 2021 14:50:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[84432],28.024466666666665,Female,21.0
w8bd9b6d,none,3,Wed Aug 25 2021 11:56:46 GMT-0700 (PDT),0.0,False,,1.0,[72115],,CONSENT REVOKED,25.0
wf4f008c,action,3,Wed Aug 25 2021 11:42:11 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[92445],23.035016666666667,Female,28.0
w2d1b71f,action,3,Wed Aug 25 2021 10:31:14 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[97603],32.354283333333335,Female,25.0
w8bb3aff,video,3,Wed Aug 25 2021 11:05:39 GMT-0700 (Mountain Standard Time),0.0,True,No,,,,Male,23.0
wd01edb7,video,3,Wed Aug 25 2021 11:17:38 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,39.0
w243fc42,video,3,Wed Aug 25 2021 13:47:48 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,18.0
w325fa43,video,3,Wed Aug 25 2021 11:20:04 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,29.0
wec8cfbb,meta,3,Wed Aug 25 2021 11:37:59 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[65928, 24400]",20.141483333333333,Female,26.0
wecafb0d,none,3,Wed Aug 25 2021 10:21:23 GMT-0700 (Mountain Standard Time),0.0,True,No,1.0,[75031],16.37915,Female,30.0
wb142d20,action,3,Wed Aug 25 2021 13:47:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[110206, 37354]",31.702566666666666,Female,27.0
w5f45dee,video,3,Wed Aug 25 2021 11:14:20 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,22.0
we02c16b,none,3,Wed Aug 25 2021 12:07:30 GMT-0500 (CDT),0.0,True,No,2.0,"[39854, 29863]",19.527116666666668,Female,23.0
w8c55fa2,video,3,Wed Aug 25 2021 11:46:10 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,19.0
w8b5e56d,video,3,Wed Aug 25 2021 13:06:58 GMT-0500 (CDT),0.0,True,No,,,,Female,19.0
wa9b3206,none,3,Wed Aug 25 2021 10:44:31 GMT-0700 (PDT),0.0,True,No,3.0,"[72165, 28754, 18549]",20.412483333333334,CONSENT REVOKED,22.0
w6711ebd,none,3,Wed Aug 25 2021 11:58:18 GMT-0700 (Pacific Daylight Time),0.0,False,,1.0,[305209],,CONSENT REVOKED,22.0
we723e30,none,3,Wed Aug 25 2021 13:39:19 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[50715, 24320]",20.800883333333335,Female,35.0
w6b3d8cf,none,3,Wed Aug 25 2021 19:47:50 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[17771],16.159133333333333,Male,32.0
w4ad560f,video,3,Thu Aug 26 2021 08:50:49 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w70f6d8e,meta,3,Wed Aug 25 2021 14:05:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[168827],38.6228,Female,28.0
wdb8b171,meta,3,Thu Aug 26 2021 08:53:33 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[125359],61.69266666666667,,
w32f20d5,none,3,Thu Aug 26 2021 10:17:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[140201],30.369766666666667,,
w3575769,none,3,Wed Aug 25 2021 14:39:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[105478, 28234]",25.285933333333332,Female,23.0
w1cf5fa2,meta,3,Thu Aug 26 2021 09:03:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[232182],44.80853333333334,,
w1f9c09b,action,3,Wed Aug 25 2021 13:44:04 GMT-0400 (EDT),0.0,True,Yes,1.0,[104763],44.43821666666667,Female,19.0
w7f3103a,video,3,Wed Aug 25 2021 13:12:07 GMT-0500 (Central Daylight Time),0.0,True,Not sure,,,,Female,24.0
w4cdb29e,video,3,Thu Aug 26 2021 08:54:21 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w987d0e2,action,3,Wed Aug 25 2021 10:29:31 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[98423],40.91493333333333,Female,27.0
w159be9b,meta,3,Wed Aug 25 2021 13:16:54 GMT-0400 (EDT),0.0,True,No,2.0,"[328844, 26715]",44.901916666666665,Female,22.0
w82e26f7,action,3,Thu Aug 26 2021 09:38:31 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[59165],22.39913333333333,,
w0185152,action,3,Thu Aug 26 2021 09:06:46 GMT-0400 (Eastern Daylight Time),0.0,False,,,,,,
w15c6738,video,3,Thu Aug 26 2021 08:55:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w7ba342c,meta,3,Wed Aug 25 2021 15:04:47 GMT-0400 (EDT),0.0,False,,2.0,"[84830, 27844]",,CONSENT REVOKED,18.0
we4b64a7,video,3,Thu Aug 26 2021 08:52:00 GMT-0400 (Hor&#225;rio de Ver&#227;o do Leste),0.0,True,No,,,,,
wbcd0c1f,none,3,Wed Aug 25 2021 15:04:37 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[89239],,CONSENT REVOKED,36.0
w1a39729,video,3,Thu Aug 26 2021 08:50:05 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wd7564a3,meta,3,Wed Aug 25 2021 13:40:40 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[55173, 23217]",20.7871,Female,29.0
wba65909,meta,3,Wed Aug 25 2021 15:02:16 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[95116],,Female,19.0
wd13b4b5,meta,3,Wed Aug 25 2021 13:57:27 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[94343],22.564683333333335,Female,23.0
w3726430,action,3,Wed Aug 25 2021 10:18:59 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[63937],23.3248,Female,19.0
wfb92ae3,meta,3,Thu Aug 26 2021 09:41:48 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[104577],29.666183333333333,,
wbb3f000,video,3,Wed Aug 25 2021 13:53:24 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,18.0
wd4ee5e0,video,3,Wed Aug 25 2021 12:19:49 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,21.0
w723bef8,action,3,Wed Aug 25 2021 12:51:03 GMT-0500 (Central Daylight Time),0.0,True,No,7.0,"[116646, 11605, 21231, 10125, 40719, 57141, 88645]",65.66886666666667,Female,23.0
wddc4cdf,meta,3,Wed Aug 25 2021 12:54:16 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[94378],26.573233333333334,Male,22.0
w4ecf928,action,3,Wed Aug 25 2021 14:41:19 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[191448],39.5524,Female,28.0
wf602df2,action,3,Thu Aug 26 2021 09:20:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[77485],24.810733333333335,,
w630bb07,video,3,Wed Aug 25 2021 13:31:13 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,25.0
w03991d2,video,3,Thu Aug 26 2021 07:20:34 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,,
wccc686f,none,3,Wed Aug 25 2021 13:46:37 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[106230],23.98185,Female,48.0
wf5d12ee,video,3,Wed Aug 25 2021 13:05:03 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,26.0
w250e368,meta,3,Thu Aug 26 2021 09:53:16 GMT-0400 (EDT),0.0,True,No,1.0,[107752],23.794983333333334,,
w8078a66,video,3,Wed Aug 25 2021 13:24:22 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,24.0
w9f2f3c2,action,3,Thu Aug 26 2021 07:29:10 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[61727],19.668366666666667,,
w43ee317,action,3,Wed Aug 25 2021 14:40:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[66169],22.6914,Female,29.0
wf538b55,action,3,Wed Aug 25 2021 12:03:48 GMT-0700 (Pacific Daylight Time),0.0,False,,1.0,[83620],,CONSENT REVOKED,27.0
w1c83dfc,none,3,Wed Aug 25 2021 13:28:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[88665, 19797]",19.028966666666665,CONSENT REVOKED,20.0
w8abe4d9,none,3,Wed Aug 25 2021 14:53:49 GMT-0400 (EDT),0.0,False,,2.0,"[142991, 24808]",,Female,25.0
w5263b40,meta,3,Wed Aug 25 2021 12:54:14 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[136238, 32623]",43.01125,Female,29.0
w50db76a,action,3,Wed Aug 25 2021 10:15:44 GMT-0700 (Mountain Standard Time),0.0,True,No,2.0,"[86727, 18547]",37.1002,Female,33.0
w4c0b3b8,video,3,Wed Aug 25 2021 12:48:28 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,21.0
w95ee192,meta,3,Wed Aug 25 2021 12:25:10 GMT-0500 (CDT),0.0,True,No,1.0,[88856],28.590283333333332,Female,23.0
w7adb3ca,action,3,Wed Aug 25 2021 11:10:43 GMT-0700 (Pacific Daylight Time),0.0,False,,1.0,[102106],,Male,25.0
w57d2fb6,action,3,Thu Aug 26 2021 08:48:26 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[509123],104.14486666666667,,
wc778c38,meta,3,Thu Aug 26 2021 10:08:52 GMT-0400 (EDT),0.0,True,No,2.0,"[51803, 20083]",30.182366666666667,,
wad99565,none,3,Thu Aug 26 2021 08:54:05 GMT-0400 (EDT),0.0,True,No,4.0,"[43571, 8827, 26934, 30802]",44.05493333333333,,
wa9f3a50,video,3,Thu Aug 26 2021 09:09:41 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w46c341b,meta,3,Wed Aug 25 2021 14:44:52 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[108283],39.6055,Female,20.0
w7480cf8,meta,3,Wed Aug 25 2021 12:37:23 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[92886],20.3196,Female,21.0
wb3fb267,action,3,Wed Aug 25 2021 13:54:24 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[68183],25.7065,Female,25.0
w0e4de08,action,3,Wed Aug 25 2021 13:59:07 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[116493],,Female,31.0
wbcd4c9d,none,3,Wed Aug 25 2021 14:07:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[133371],43.09246666666667,Female,21.0
w0c68ee2,video,3,Wed Aug 25 2021 13:48:02 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,20.0
wf5d08d8,action,3,Thu Aug 26 2021 09:49:57 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[120814],31.353566666666666,,
w438d9f8,meta,3,Wed Aug 25 2021 13:41:11 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[154202],46.30305,Female,28.0
w5815157,none,3,Wed Aug 25 2021 13:38:24 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[42734, 30680]",17.515466666666665,Female,25.0
w96be4bf,meta,3,Wed Aug 25 2021 14:12:11 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[274779],35.623016666666665,Female,25.0
wea4ebd7,meta,3,Wed Aug 25 2021 12:56:27 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[112685],31.950283333333335,Female,22.0
wca4f49d,meta,3,Wed Aug 25 2021 13:53:52 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[70373],,CONSENT REVOKED,20.0
w32488c7,action,3,Thu Aug 26 2021 12:51:14 GMT+0000 (Greenwich Mean Time),0.0,True,Yes,1.0,[83580],19.61105,,
w0894f03,meta,3,Wed Aug 25 2021 13:08:24 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[80947],17.243933333333334,Female,22.0
w3b6f0a2,action,3,Wed Aug 25 2021 11:07:20 GMT-0700 (Mountain Standard Time),0.0,True,No,3.0,"[89188, 16870, 31889]",35.6004,Female,23.0
wfbd335c,action,3,Thu Aug 26 2021 09:43:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[106182],22.0942,,
we168815,video,3,Wed Aug 25 2021 14:39:33 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,23.0
we102018,meta,3,Wed Aug 25 2021 10:33:33 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,3.0,"[75621, 12582, 13866]",30.740433333333332,Female,20.0
w5cd9c0b,none,3,Thu Aug 26 2021 10:04:11 GMT-0400 (EDT),0.0,True,Yes,3.0,"[33184, 23952, 13261]",20.197733333333332,,
w978b8e3,action,3,Wed Aug 25 2021 13:58:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[89861],26.03,Female,21.0
wdf3b916,meta,3,Wed Aug 25 2021 14:58:23 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[79679],,Female,25.0
w231c812,action,3,Wed Aug 25 2021 14:05:18 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[72132],,CONSENT REVOKED,34.0
w7291811,meta,3,Thu Aug 26 2021 08:56:48 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,3.0,"[60747, 17659, 11548]",20.741516666666666,,
w5f8d070,video,3,Wed Aug 25 2021 14:41:14 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,38.0
w5e58adf,meta,3,Thu Aug 26 2021 09:52:10 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[97864, 7019]",34.61168333333333,,
we7b91f2,action,3,Thu Aug 26 2021 08:56:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[85037, 34371]",29.375933333333332,,
we887d0c,video,3,Wed Aug 25 2021 12:13:04 GMT-0500 (Central Daylight Time),0.0,True,No,,,,CONSENT REVOKED,27.0
w0d5c1db,video,3,Thu Aug 26 2021 07:50:29 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w8a86548,none,3,Wed Aug 25 2021 13:50:37 GMT-0400 (EDT),0.0,True,No,1.0,[67310],16.452216666666665,Female,20.0
w0888b30,meta,3,Thu Aug 26 2021 08:51:51 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[112131],33.45965,,
w77a978f,none,3,Thu Aug 26 2021 08:49:43 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[81162],22.716283333333333,,
w7e791d8,action,3,Wed Aug 25 2021 11:48:19 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,2.0,"[156942, 118811]",43.2167,Female,24.0
wdfcc3a9,video,3,Wed Aug 25 2021 13:20:12 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,26.0
wc1a808e,action,3,Wed Aug 25 2021 14:39:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[70763],20.448016666666668,Female,25.0
wc177254,video,3,Wed Aug 25 2021 12:14:07 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
we87b601,action,3,Wed Aug 25 2021 13:45:17 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[58954],28.025166666666667,Female,21.0
wed140cb,none,3,Wed Aug 25 2021 11:11:57 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[108351],22.779516666666666,Female,19.0
w1eac3c4,meta,3,Wed Aug 25 2021 11:50:16 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,2.0,"[125953, 41936]",37.2551,CONSENT REVOKED,24.0
wa62bc1b,none,3,Wed Aug 25 2021 13:59:29 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[166979],42.61483333333333,Female,25.0
w9c5d37b,video,3,Thu Aug 26 2021 08:56:36 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wcd0f78b,video,3,Wed Aug 25 2021 14:01:19 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,33.0
w2342cac,video,3,Wed Aug 25 2021 14:52:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,26.0
w002a271,action,3,Wed Aug 25 2021 13:37:45 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[71747],36.2936,Female,24.0
w86a0a51,video,3,Wed Aug 25 2021 11:58:56 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,CONSENT REVOKED,21.0
w508f111,action,3,Thu Aug 26 2021 09:01:10 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[301951],36.563066666666664,,
w69d702d,none,3,Wed Aug 25 2021 13:47:18 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[89109],20.401366666666668,Female,26.0
wcb3f957,meta,3,Wed Aug 25 2021 12:52:26 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[34279, 26410]",29.823366666666665,Female,22.0
wb4492d8,meta,3,Wed Aug 25 2021 14:00:50 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[72418],,CONSENT REVOKED,26.0
w596632e,none,3,Thu Aug 26 2021 09:20:27 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[78626],19.193916666666667,,
w491ee5c,meta,3,Wed Aug 25 2021 11:07:46 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[608035],45.43678333333333,Female,19.0
w2569558,video,3,Wed Aug 25 2021 12:26:02 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,20.0
wf8f5b2f,video,3,Wed Aug 25 2021 11:04:34 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,23.0
w7514732,none,3,Wed Aug 25 2021 14:43:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[104958],27.319633333333332,Female,56.0
w2f2eabe,none,3,Wed Aug 25 2021 11:42:37 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[94456],22.357066666666668,Female,26.0
wbbb767e,none,3,Thu Aug 26 2021 10:19:19 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[79161, 22492, 7256]",19.266883333333332,,
w6d649f4,video,3,Wed Aug 25 2021 11:52:15 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,34.0
w606a8c1,video,3,Wed Aug 25 2021 11:07:22 GMT-0700 (Mountain Standard Time),0.0,True,Not sure,,,,Female,23.0
wb88c9e9,none,3,Wed Aug 25 2021 11:42:47 GMT-0700 (Mountain Standard Time),0.0,True,Yes,1.0,[56054],27.5186,Female,35.0
wff30aa0,none,3,Wed Aug 25 2021 12:51:59 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[105491],33.91291666666667,Female,23.0
w9f88971,video,3,Wed Aug 25 2021 14:41:48 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,25.0
w20d4791,action,3,Thu Aug 26 2021 09:01:23 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[51355, 37263]",23.343033333333334,,
w560c8e6,meta,3,Wed Aug 25 2021 11:09:16 GMT-0700 (Mountain Standard Time),0.0,True,No,1.0,[114211],24.8033,Female,21.0
w0b8c229,none,3,Wed Aug 25 2021 11:04:21 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[87260],20.827366666666666,Female,20.0
wf8dda6c,meta,3,Wed Aug 25 2021 13:57:56 GMT-0400 (EDT),0.0,True,No,1.0,[127265],37.785583333333335,Female,20.0
w0126ff7,none,3,Thu Aug 26 2021 10:15:23 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[106568],25.975166666666667,,
w5187f83,none,3,Wed Aug 25 2021 13:50:40 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[221898],23.9157,Female,27.0
w80a82e4,video,3,Thu Aug 26 2021 10:09:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wb34aaa4,video,3,Wed Aug 25 2021 12:39:11 GMT-0600 (GMT-06:00),0.0,True,No,,,,CONSENT REVOKED,41.0
we0a135f,none,3,Wed Aug 25 2021 13:43:23 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[40764],17.549516666666666,Female,27.0
w4d8bfa3,none,3,Thu Aug 26 2021 09:23:05 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[62799],24.562116666666668,,
w4e602c2,none,3,Thu Aug 26 2021 07:28:15 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[128750],58.32821666666667,,
w82d54f0,none,3,Wed Aug 25 2021 14:39:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[94818],23.261816666666668,Female,24.0
w643e406,meta,3,Thu Aug 26 2021 08:49:10 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[91722, 21923]",28.103116666666665,,
w4e558ce,none,3,Thu Aug 26 2021 09:06:28 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[997690],61.2636,,
w28ee001,action,3,Wed Aug 25 2021 12:48:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[75440],22.9012,Female,21.0
w9e97a84,action,3,Wed Aug 25 2021 13:47:05 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[113983],30.833583333333333,Female,28.0
wbd2b361,action,3,Thu Aug 26 2021 09:16:14 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[80613],39.78366666666667,,
w669c918,video,3,Wed Aug 25 2021 14:37:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,19.0
w27124d4,action,3,Wed Aug 25 2021 14:12:41 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[89623],27.316483333333334,Female,20.0
wcc1c95f,video,3,Wed Aug 25 2021 13:32:42 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,19.0
wd6a6352,action,3,Thu Aug 26 2021 09:41:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[88377],39.40143333333334,,
w2b6ae59,action,3,Wed Aug 25 2021 13:04:17 GMT-0500 (Central Daylight Time),0.0,True,Yes,2.0,"[214860, 5352]",79.92195,Female,25.0
w75914a6,action,3,Wed Aug 25 2021 13:44:26 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[150837],37.504983333333335,Female,22.0
wff24090,video,3,Thu Aug 26 2021 09:59:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w2ac2dc9,video,3,Wed Aug 25 2021 14:41:11 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,23.0
wc714977,video,3,Wed Aug 25 2021 13:39:11 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,25.0
wae6fdb3,action,3,Wed Aug 25 2021 14:50:53 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[94643, 12320]",27.04425,Male,23.0
wd87d3b2,meta,3,Thu Aug 26 2021 08:03:40 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[118124],33.33636666666666,,
