wid,view_history,responses,questions,correct,button_pressed,stimulus,block,score,delays,path,trial_time,state_rewards,trial_index,key_press,restarts,clicks,n_clicks,stim_i
wb82340a,,,,,,,training,18.0,[],"['0', '9', '10', '12']",9532.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",7,,,[],0,22
wb82340a,,,,,,,training,-30.0,[],"['0', '9', '10', '11']",11301.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",8,,,[],0,44
wb82340a,,,,,,,training,56.0,[],"['0', '1', '2', '3']",10510.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",9,,,[],0,54
w18781f0,,,,,,,training,-33.0,[],"['0', '5', '6', '8']",103245.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",0,,,"[1, 5, 9]",3,23
w18781f0,,,,,,,training,-63.0,[],"['0', '9', '10', '11']",28652.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",1,,,"[1, 9, 5]",3,55
w18781f0,,,,,,,training,-53.0,[],"['0', '1', '2', '4']",42943.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",2,,,"[5, 9, 1]",3,56
w18781f0,,,,,,,training,-21.0,[],"['0', '5', '6', '7']",18458.0,"['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",3,,,"[5, 1, 9]",3,43
w18781f0,,,,,,,training,17.0,[],"['0', '9', '10', '12']",42237.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",4,,,"[9, 1, 5]",3,8
w18781f0,,,,,,,training,31.0,[],"['0', '5', '6', '8']",29082.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",5,,,"[5, 9, 1]",3,24
w18781f0,,,,,,,training,-33.0,[],"['0', '1', '2', '3']",31421.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",6,,,"[5, 9, 1]",3,29
w18781f0,,,,,,,training,21.0,[],"['0', '9', '10', '11']",42326.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",7,,,"[9, 1, 5]",3,50
w18781f0,,,,,,,training,27.0,[],"['0', '5', '6', '7']",10446.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",8,,,"[9, 1, 5]",3,34
w18781f0,,,,,,,training,-21.0,[],"['0', '1', '2', '3']",10657.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",9,,,"[9, 1, 5]",3,38
w9f905bf,,,,,,,training,-45.0,[],"['0', '5', '6', '7']",31859.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",0,,,"[1, 5, 9]",3,3
w9f905bf,,,,,,,training,-42.0,[],"['0', '1', '2', '3']",11920.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",1,,,"[5, 9]",2,1
w9f905bf,,,,,,,training,58.0,[],"['0', '5', '6', '7']",27947.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",2,,,"[1, 5]",2,26
w9f905bf,,,,,,,training,20.0,[],"['0', '1', '2', '3']",10681.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",3,,,"[5, 9]",2,28
w9f905bf,,,,,,,training,46.0,[],"['0', '9', '10', '12']",10115.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",4,,,"[5, 9]",2,57
w9f905bf,,,,,,,training,21.0,[],"['0', '9', '10', '11']",11227.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",5,,,"[1, 9, 5]",3,5
w9f905bf,,,,,,,training,55.0,[],"['0', '1', '2', '3']",9132.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",6,,,"[5, 1, 9]",3,53
w9f905bf,,,,,,,training,-26.0,[],"['0', '9', '10', '12']",9454.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",7,,,"[5, 9]",2,41
w9f905bf,,,,,,,training,-51.0,[],"['0', '1', '2', '4']",10259.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",8,,,"[9, 1, 5]",3,52
w9f905bf,,,,,,,training,-30.0,[],"['0', '9', '10', '11']",9670.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",9,,,"[5, 1]",2,10
wd2a5404,,,,,,,training,-31.0,[],"['0', '9', '10', '11']",22032.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",0,,,"[5, 9, 1]",3,10
wd2a5404,,,,,,,training,50.0,[],"['0', '1', '2', '4']",19886.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",1,,,"[1, 2, 3, 4]",4,49
wd2a5404,,,,,,,training,27.0,[],"['0', '5', '6', '7']",52992.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",2,,,"[5, 7, 6]",3,34
wd2a5404,,,,,,,training,46.0,[],"['0', '9', '10', '11']",10509.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",3,,,"[11, 10]",2,3
wd2a5404,,,,,,,training,48.0,[],"['0', '9', '10', '11']",9812.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",4,,,"[8, 7, 3, 4, 12, 11]",6,37
wd2a5404,,,,,,,training,50.0,[],"['0', '5', '6', '8']",10147.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",5,,,"[12, 11, 7, 8]",4,50
wd2a5404,,,,,,,training,16.0,[],"['0', '1', '2', '3']",19268.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",6,,,"[4, 3, 12, 7, 8, 11, 5, 9, 10, 2]",10,15
wd2a5404,,,,,,,training,53.0,[],"['0', '1', '2', '3']",10497.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",7,,,"[11, 8, 3]",3,54
wd2a5404,,,,,,,training,45.0,[],"['0', '9', '10', '12']",9332.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",8,,,[12],1,18
wd2a5404,,,,,,,training,38.0,[],"['0', '9', '10', '12']",9004.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",9,,,"[4, 12]",2,45
w944d981,,,,,,,training,24.0,[],"['0', '9', '10', '11']",16473.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",0,,,"[9, 1, 5, 6, 10, 11]",6,35
w944d981,,,,,,,training,16.0,[],"['0', '1', '2', '3']",73625.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",1,,,"[5, 1, 9, 2, 3, 4]",6,56
w944d981,,,,,,,training,44.0,[],"['0', '9', '10', '12']",17733.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",2,,,"[9, 1, 5, 6, 10, 2, 11, 12]",8,11
w944d981,,,,,,,training,51.0,[],"['0', '1', '2', '3']",12206.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",3,,,"[1, 9, 5, 6, 10, 2, 3]",7,53
w944d981,,,,,,,training,24.0,[],"['0', '9', '10', '11']",14339.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",4,,,"[8, 11, 3, 12, 7, 4]",6,58
w944d981,,,,,,,training,48.0,[],"['0', '5', '6', '8']",12129.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",5,,,"[11, 12, 3, 4, 7, 8]",6,34
w944d981,,,,,,,training,40.0,[],"['0', '9', '10', '11']",11084.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",6,,,"[8, 11]",2,19
w944d981,,,,,,,training,48.0,[],"['0', '5', '6', '7']",14936.0,"['', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",7,,,"[8, 11, 12, 7]",4,48
w944d981,,,,,,,training,36.0,[],"['0', '5', '6', '8']",12159.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",8,,,"[11, 8]",2,31
w944d981,,,,,,,training,34.0,[],"['0', '5', '6', '7']",59024.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",9,,,"[11, 8, 12, 7]",4,54
we102018,,,,,,,training,39.0,"[3, 2, 2, 2]","['0', '9', '10', '11']",33167.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",0,,,"[9, 11, 4]",3,19
we102018,,,,,,,training,48.0,"[0, 0, 0, 0, 0, 3, 0]","['0', '1', '2', '4']",28509.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",1,,,"[7, 3, 11, 12, 4, 2]",6,49
we102018,,,,,,,training,38.0,"[0, 0, 0, 0, 0, 2, 4]","['0', '5', '6', '7']",21301.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",2,,,"[8, 11, 3, 4, 7, 12]",6,14
we102018,,,,,,,training,48.0,"[0, 0, 0, 2, 0]","['0', '1', '2', '3']",14418.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",3,,,"[4, 12, 3, 2]",4,23
we102018,,,,,,,training,49.0,"[0, 0]","['0', '9', '10', '11']",10883.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",4,,,[11],1,52
we102018,,,,,,,training,18.0,"[0, 0, 0, 0, 0, 0, 4]","['0', '9', '10', '12']",19948.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",5,,,"[7, 3, 4, 11, 12, 8]",6,16
we102018,,,,,,,training,51.0,"[0, 0, 0, 0, 2, 0]","['0', '9', '10', '12']",10907.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",6,,,"[3, 4, 11, 12, 10]",5,7
we102018,,,,,,,training,14.0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","['0', '5', '6', '8']",19139.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",7,,,"[7, 11, 8, 4, 3, 12, 2, 6, 10, 1]",10,15
we102018,,,,,,,training,41.0,"[0, 0, 2, 4]","['0', '9', '10', '11']",14801.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",8,,,"[3, 11, 10]",3,9
we102018,,,,,,,training,48.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '5', '6', '8']",11951.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",9,,,"[7, 11, 12, 3, 4, 8]",6,34
wa017e29,,,,,,,training,54.0,[],"['0', '9', '10', '12']",24408.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",0,,,"[1, 9, 5, 10, 11, 12]",6,27
wa017e29,,,,,,,training,38.0,[],"['0', '1', '2', '3']",23235.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",1,,,"[1, 5, 9, 2, 10, 6, 4, 3]",8,22
wa017e29,,,,,,,training,51.0,[],"['0', '9', '10', '11']",11216.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",2,,,"[1, 5, 9, 10, 11]",5,47
wa017e29,,,,,,,training,26.0,[],"['0', '1', '2', '4']",26522.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",3,,,"[9, 1, 5, 6, 2, 10, 7, 8, 12, 11, 4, 3]",12,51
wa017e29,,,,,,,training,55.0,[],"['0', '1', '2', '4']",9822.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",4,,,"[1, 5, 9, 2, 4]",5,20
wa017e29,,,,,,,training,39.0,[],"['0', '9', '10', '12']",24374.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",5,,,"[1, 5, 9, 10, 12]",5,10
wa017e29,,,,,,,training,23.0,[],"['0', '9', '10', '11']",12565.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",6,,,"[5, 1, 9, 10, 6, 12, 11]",7,35
wa017e29,,,,,,,training,24.0,[],"['0', '5', '6', '7']",89265.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",7,,,"[5, 1, 9, 6, 7, 8]",6,19
wa017e29,,,,,,,training,23.0,[],"['0', '9', '10', '11']",12215.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",8,,,"[9, 1, 5, 10, 2, 11, 12]",7,30
wa017e29,,,,,,,training,46.0,[],"['0', '5', '6', '8']",14570.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",9,,,"[9, 1, 5, 10, 2, 6, 7, 8]",8,50
wf43957b,,,,,,,training,46.0,[],"['0', '5', '6', '8']",36258.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",0,,,"[5, 9, 10, 6, 1, 2]",6,10
wf43957b,,,,,,,training,54.0,[],"['0', '5', '6', '7']",19119.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",1,,,"[5, 9, 1, 10, 2, 6]",6,26
wf43957b,,,,,,,training,53.0,[],"['0', '9', '10', '12']",18409.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",2,,,"[9, 1, 5, 10, 2, 11, 12]",7,29
wf43957b,,,,,,,training,20.0,[],"['0', '9', '10', '11']",23682.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",3,,,"[1, 2, 9, 10, 5, 6, 12, 11, 4, 3]",10,30
wf43957b,,,,,,,training,48.0,[],"['0', '9', '10', '11']",13730.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",4,,,"[5, 6, 9, 10, 1, 2, 12, 11]",8,32
wf43957b,,,,,,,training,50.0,[],"['0', '1', '2', '3']",14085.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",5,,,"[9, 10, 1, 2, 5, 6, 3, 4]",8,0
wf43957b,,,,,,,training,45.0,[],"['0', '9', '10', '11']",34825.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",6,,,"[5, 6, 9, 10, 1, 2, 8, 7, 11]",9,17
wf43957b,,,,,,,training,28.0,[],"['0', '9', '10', '12']",17927.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",7,,,"[5, 6, 9, 10, 1, 2, 3, 4, 7, 8, 12, 11]",12,45
wf43957b,,,,,,,training,38.0,[],"['0', '9', '10', '11']",24094.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",8,,,"[9, 10, 5, 6, 1, 2, 4, 3, 11, 12, 7, 8]",12,52
wf43957b,,,,,,,training,38.0,[],"['0', '1', '2', '3']",18896.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",9,,,"[9, 10, 12, 11, 1, 2, 3, 4, 8, 5, 6, 7]",12,8
w0b7897b,,,,,,,training,-52.0,"[3, 2, 42]","['0', '9', '10', '12']",157423.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",0,,,"[9, 10]",2,20
w0b7897b,,,,,,,training,54.0,[42],"['0', '5', '6', '8']",52794.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",1,,,[],0,57
w0b7897b,,,,,,,training,-56.0,[42],"['0', '9', '10', '11']",215756.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",2,,,[],0,38
w0b7897b,,,,,,,training,24.0,[42],"['0', '1', '2', '4']",55232.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",3,,,[],0,24
w0b7897b,,,,,,,training,-30.0,[42],"['0', '5', '6', '8']",177100.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",4,,,[],0,29
w0b7897b,,,,,,,training,-46.0,[42],"['0', '9', '10', '12']",693467.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",5,,,[],0,28
w0b7897b,,,,,,,training,-18.0,[42],"['0', '5', '6', '7']",95175.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",6,,,[],0,2
w0b7897b,,,,,,,training,54.0,[42],"['0', '1', '2', '4']",158537.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",7,,,[],0,49
w0b7897b,,,,,,,training,-60.0,[42],"['0', '9', '10', '12']",106425.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",8,,,[],0,54
w0b7897b,,,,,,,training,12.0,[42],"['0', '9', '10', '12']",213906.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",9,,,[],0,59
w66a9969,,,,,,,training,29.0,"[0, 0, 3, 3, 0, 3, 2, 3, 3, 0]","['0', '1', '2', '4']",63954.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",0,,,"[8, 11, 9, 10, 4, 3, 7, 2, 6]",9,51
w66a9969,,,,,,,training,41.0,"[0, 3, 3, 0]","['0', '1', '2', '4']",25560.0,"['', 4, -8, 24, 48, 4, -8, -24, 48, -2, -8, 24, -24]",1,,,"[4, 3, 1]",3,33
w66a9969,,,,,,,training,46.0,"[0, 0, 0]","['0', '1', '2', '3']",15614.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",2,,,"[4, 3]",2,59
w66a9969,,,,,,,training,21.0,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 2]","['0', '9', '10', '11']",25732.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",3,,,"[3, 4, 7, 11, 12, 8, 6, 10, 5]",9,30
w66a9969,,,,,,,training,44.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '11']",14058.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",4,,,"[4, 3, 7, 11]",4,41
w66a9969,,,,,,,training,39.0,"[0, 0]","['0', '9', '10', '11']",10521.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",5,,,[11],1,23
w66a9969,,,,,,,training,14.0,"[0, 0, 0, 0, 0, 0, 4]","['0', '9', '10', '11']",23304.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",6,,,"[11, 7, 4, 3, 12, 8]",6,46
w66a9969,,,,,,,training,56.0,"[0, 0, 0]","['0', '1', '2', '3']",11759.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",7,,,"[4, 3]",2,0
w66a9969,,,,,,,training,23.0,"[0, 0, 0, 0, 0, 0, 3, 0]","['0', '9', '10', '11']",16887.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",8,,,"[4, 3, 11, 12, 7, 8, 2]",7,58
w66a9969,,,,,,,training,16.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '1', '2', '3']",13977.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",9,,,"[4, 3, 11, 7, 8, 12]",6,28
wa9c9e3b,,,,,,,training,21.0,"[3, 0, 0, 16]","['0', '1', '2', '3']",36735.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",0,,,"[5, 3, 4]",3,55
wa9c9e3b,,,,,,,training,31.0,"[0, 0, 0, 14]","['0', '1', '2', '4']",34725.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",1,,,"[12, 4, 11]",3,0
wa9c9e3b,,,,,,,training,52.0,"[0, 0, 0, 0, 0]","['0', '1', '2', '4']",12275.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",2,,,"[7, 8, 3, 4]",4,1
wa9c9e3b,,,,,,,training,39.0,"[0, 0, 0, 0]","['0', '9', '10', '11']",12418.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",3,,,"[4, 3, 11]",3,19
wa9c9e3b,,,,,,,training,45.0,"[0, 0, 0, 0]","['0', '1', '2', '3']",10316.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",4,,,"[8, 4, 3]",3,59
wa9c9e3b,,,,,,,training,39.0,"[0, 0, 0, 0]","['0', '9', '10', '12']",7505.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",5,,,"[3, 4, 12]",3,6
wa9c9e3b,,,,,,,training,46.0,"[0, 0, 0]","['0', '1', '2', '3']",33957.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",6,,,"[4, 3]",2,52
wa9c9e3b,,,,,,,training,-32.0,"[0, 0, 37]","['0', '9', '10', '11']",53724.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",7,,,"[3, 12]",2,44
wa9c9e3b,,,,,,,training,26.0,"[0, 0, 0, 0, 12]","['0', '9', '10', '11']",23437.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",8,,,"[11, 3, 8, 7]",4,30
wa9c9e3b,,,,,,,training,26.0,"[0, 0, 0, 0, 11]","['0', '9', '10', '11']",21727.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",9,,,"[4, 3, 11, 12]",4,58
w8a6ea6e,,,,,,,training,-42.0,[],"['0', '9', '10', '11']",97389.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",0,,,"[5, 9]",2,25
w8a6ea6e,,,,,,,training,41.0,[],"['0', '9', '10', '11']",17368.0,"['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",1,,,"[9, 10, 11, 12, 5, 6, 7]",7,39
w8a6ea6e,,,,,,,training,50.0,[],"['0', '9', '10', '11']",12883.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",2,,,"[9, 5, 11, 7, 8, 12]",6,47
w8a6ea6e,,,,,,,training,49.0,[],"['0', '9', '10', '11']",14628.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",3,,,"[9, 1, 5, 11, 7, 6, 10]",7,32
w8a6ea6e,,,,,,,training,10.0,[],"['0', '5', '6', '7']",20438.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",4,,,"[1, 9, 5, 3, 4, 2, 11, 12, 8, 7, 6, 10]",12,4
w8a6ea6e,,,,,,,training,42.0,[],"['0', '5', '6', '7']",13977.0,"['', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",5,,,"[5, 9, 11, 7]",4,42
w8a6ea6e,,,,,,,training,26.0,[],"['0', '5', '6', '8']",15817.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",6,,,"[9, 1, 5, 4, 3, 2, 7, 11, 12, 8]",10,44
w8a6ea6e,,,,,,,training,15.0,[],"['0', '5', '6', '8']",19698.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",7,,,"[9, 5, 1, 11, 12, 8, 7, 6, 10]",9,15
w8a6ea6e,,,,,,,training,44.0,[],"['0', '1', '2', '3']",9906.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",8,,,"[4, 3, 2, 1]",4,59
w8a6ea6e,,,,,,,training,51.0,[],"['0', '9', '10', '11']",9824.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",9,,,"[3, 7, 11]",3,17
wf92274e,,,,,,,training,28.0,[],"['0', '5', '6', '8']",40029.0,"['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",0,,,"[9, 1, 5, 6, 7, 8, 12, 4]",8,13
wf92274e,,,,,,,training,38.0,[],"['0', '1', '2', '3']",27164.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",1,,,"[9, 1, 5, 12, 10, 6, 7, 8, 11, 2, 3, 4]",12,8
wf92274e,,,,,,,training,45.0,[],"['0', '9', '10', '12']",22875.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",2,,,"[9, 1, 5, 2, 3, 12, 10]",7,11
wf92274e,,,,,,,training,18.0,[],"['0', '1', '2', '4']",17772.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",3,,,"[1, 9, 5, 10, 6, 2, 3, 4]",8,46
wf92274e,,,,,,,training,6.0,[],"['0', '9', '10', '11']",20696.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",4,,,"[9, 1, 5, 10, 2, 6, 7, 8, 12, 11, 4, 3]",12,51
wf92274e,,,,,,,training,16.0,[],"['0', '5', '6', '7']",17463.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",5,,,"[1, 9, 5, 6, 7, 8]",6,4
wf92274e,,,,,,,training,54.0,[],"['0', '1', '2', '4']",13647.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",6,,,"[1, 9, 5, 11, 4, 2]",6,20
wf92274e,,,,,,,training,42.0,[],"['0', '5', '6', '7']",17125.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",7,,,"[11, 12, 9, 10, 8, 7, 5, 6]",8,55
wf92274e,,,,,,,training,56.0,[],"['0', '9', '10', '12']",10724.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",8,,,"[11, 12, 9, 10]",4,27
wf92274e,,,,,,,training,48.0,[],"['0', '5', '6', '8']",12115.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",9,,,"[11, 12, 7, 8, 5, 6]",6,50
w5d42ffe,,,,,,,training,40.0,"[3, 0, 39]","['0', '1', '2', '4']",64540.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",0,,,"[1, 3]",2,29
w5d42ffe,,,,,,,training,57.0,"[0, 0]","['0', '1', '2', '3']",12622.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",1,,,[3],1,0
w5d42ffe,,,,,,,training,52.0,"[0, 2, 0]","['0', '5', '6', '7']",14678.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",2,,,"[7, 4]",2,36
w5d42ffe,,,,,,,training,-43.0,"[0, 40]","['0', '9', '10', '12']",53320.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",3,,,[11],1,4
w5d42ffe,,,,,,,training,25.0,"[0, 18]","['0', '1', '2', '3']",27712.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",4,,,[3],1,15
w5d42ffe,,,,,,,training,42.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '1', '2', '3']",11595.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",5,,,"[7, 4, 8, 12, 11, 3]",6,59
