wid,view_history,responses,questions,correct,stimulus,button_pressed,score,block,trial_time,state_rewards,trial_index,delays,clicks,n_clicks,stim_i
w1aa271b,,,,,,,3.0,test,14351.0,"['', 10, -5, 10, 10, -5, -10, -10, -10, 5, -10, -5, -5]",23,[],"[9, 10, 11, 12, 5, 6, 7, 8, 1, 2, 4, 3]",12,63
w1aa271b,,,,,,,21.0,test,9827.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",24,[],"[9, 10, 11, 12]",4,57
w1aa271b,,,,,,,5.0,test,9752.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",25,[],"[1, 9, 10, 11, 12]",5,43
w1aa271b,,,,,,,-12.0,test,24340.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",26,[],"[5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 4, 3]",12,51
w1aa271b,,,,,,,12.0,test,9341.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",27,[],"[9, 10, 11]",3,1
w1aa271b,,,,,,,-6.0,test,12832.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",28,[],"[9, 5, 1, 2, 4, 3]",6,41
w1aa271b,,,,,,,12.0,test,9858.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",29,[],"[9, 10, 11]",3,76
w2bb4481,,,,,,,-17.0,training,52201.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",0,[],"[9, 10, 1, 5, 6, 8, 7, 12, 11, 2, 4, 3]",12,18
w2bb4481,,,,,,,2.0,training,33615.0,"['', 10, 5, -10, -10, -5, 5, 10, -5, -5, -10, -10, -5]",1,[],"[1, 9, 5]",3,65
w2bb4481,,,,,,,17.0,training,10269.0,"['', 10, 5, 10, 5, 5, -5, 10, 10, 5, 5, -5, -5]",2,[],"[5, 1, 9, 10, 2, 6, 3, 4]",8,9
w2bb4481,,,,,,,13.0,training,8883.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",3,[],"[1, 9, 5, 6, 2, 3, 4]",7,42
w2bb4481,,,,,,,24.0,training,10516.0,"['', 10, 10, 5, 10, 5, 10, -5, -10, -10, 10, 10, -10]",4,[],"[9, 1, 5, 2, 3, 4]",6,62
w2bb4481,,,,,,,-2.0,training,12624.0,"['', -10, 5, -5, -5, -10, 10, 5, 10, -5, 10, -5, -10]",5,[],"[1, 9, 5, 10, 11, 12, 6, 7, 8, 2, 3, 4]",12,37
w2bb4481,,,,,,,6.0,training,9385.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",6,[],"[1, 5, 9, 6, 7, 8, 10, 11, 12]",9,68
w2bb4481,,,,,,,6.0,training,10506.0,"['', 5, 5, -5, 5, 10, 10, -10, -10, -5, 10, 10, -5]",7,[],"[1, 9, 5, 6, 8, 7, 2, 3, 4]",9,38
w2bb4481,,,,,,,4.0,training,10650.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",8,[],"[1, 9, 5, 2, 4, 3]",6,56
w2bb4481,,,,,,,-1.0,training,138432.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",9,[],"[1, 9, 5, 2, 3, 4]",6,77
w2bb4481,,,,,,,8.0,test,12336.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",10,[],"[9, 1, 5, 2, 10, 4, 3, 12, 11, 7, 6, 8]",12,60
w2bb4481,,,,,,,6.0,test,8397.0,"['', 5, -5, -10, -10, -5, -5, 10, 10, 10, -5, 10, 5]",11,[],"[1, 5, 9, 10, 11, 12, 2, 4, 3]",9,27
w2bb4481,,,,,,,9.0,test,9335.0,"['', -10, -5, -10, 10, 10, -5, 10, -5, -10, -10, 5, 5]",12,[],"[1, 9, 5, 6, 7, 8]",6,32
w2bb4481,,,,,,,9.0,test,9345.0,"['', -10, -10, -10, -5, -10, 10, 10, -10, -5, 10, 10, 10]",13,[],"[1, 5, 9, 10, 11, 12]",6,72
w2bb4481,,,,,,,6.0,test,9373.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",14,[],"[1, 9, 5, 2, 10, 11, 12, 4, 3]",9,78
w2bb4481,,,,,,,-7.0,test,12594.0,"['', 5, -10, -5, 10, -10, 10, 5, -5, 5, -10, 5, 5]",15,[],"[1, 9, 5, 2, 10, 11, 12, 4, 3, 7, 6, 8]",12,79
w2bb4481,,,,,,,8.0,test,9363.0,"['', 5, 10, -5, -5, 5, 10, 5, -5, 10, -10, -10, 5]",16,[],"[1, 9, 5, 10, 11, 12, 4, 2, 3, 7, 6, 8]",12,34
w2bb4481,,,,,,,14.0,test,8261.0,"['', -5, 10, -5, 10, -5, -10, -10, 5, 10, 5, -10, 5]",17,[],"[1, 9, 5, 10, 11, 12]",6,2
w2bb4481,,,,,,,16.0,test,9464.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",18,[],"[1, 9, 5, 6, 7, 8, 10, 11, 12]",9,31
w2bb4481,,,,,,,6.0,test,9240.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",19,[],"[1, 5, 9, 10, 11, 12, 7, 6, 8]",9,7
w2bb4481,,,,,,,24.0,test,9323.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",20,[],"[1, 5, 9, 2, 4, 3]",6,80
w2bb4481,,,,,,,-12.0,test,11835.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",21,[],"[1, 5, 9, 6, 7, 8, 3, 2, 4, 11, 12, 10]",12,48
w2bb4481,,,,,,,12.0,test,9392.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",22,[],"[9, 1, 5, 6, 10, 2, 4, 3]",8,16
w2bb4481,,,,,,,6.0,test,9378.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",23,[],"[1, 9, 5, 10, 11, 12, 7, 6, 8]",9,61
w2bb4481,,,,,,,24.0,test,9822.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",24,[],"[1, 9, 5, 6, 10, 7]",6,1
w2bb4481,,,,,,,14.0,test,8260.0,"['', -10, -5, -5, -10, 10, 5, 5, -10, -5, 5, 5, 5]",25,[],"[1, 9, 5, 6, 7, 8]",6,15
w2bb4481,,,,,,,-2.0,test,13560.0,"['', -10, -5, -10, -10, 5, 10, -5, -5, 5, -10, -5, -5]",26,[],"[1, 9, 5, 10, 6, 7, 8, 12, 11, 4, 2, 3]",12,39
w2bb4481,,,,,,,17.0,test,8282.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",27,[],"[1, 5, 9, 10, 6, 2, 11, 12]",8,57
w2bb4481,,,,,,,24.0,test,8381.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",28,[],"[1, 9, 5, 6, 7, 8]",6,81
w2bb4481,,,,,,,-2.0,test,10323.0,"['', 5, 10, -5, -5, -5, -5, -5, -10, -5, -5, 10, 5]",29,[],"[1, 9, 5, 2, 3, 4, 11, 10, 12, 7, 6, 8]",12,10
w98b5170,,,,,,,4.0,training,17707.0,"['', -10, 5, -10, 10, 10, -10, -10, 5, 10, -5, -5, -10]",0,[],[5],1,8
wd3c255a,,,,,,,11.0,training,86668.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",0,[],"[5, 6, 8, 7]",4,31
wd3c255a,,,,,,,1.0,training,39623.0,"['', 5, 5, -5, 5, 10, 10, -10, -10, -5, 10, 10, -5]",1,[],"[9, 5, 1, 6, 8, 7, 2, 3, 4]",9,38
wd3c255a,,,,,,,3.0,training,13769.0,"['', 10, -5, 10, -10, -10, -10, 10, 10, 10, 10, -10, -5]",2,[],"[9, 5, 1, 10, 11, 12, 6, 8, 7, 3, 2, 4]",12,11
wd3c255a,,,,,,,-1.0,training,12261.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",3,[],"[9, 1, 5, 2, 3, 4, 10, 12, 6, 8, 7]",11,41
wd3c255a,,,,,,,-3.0,training,43459.0,"['', -5, -10, 5, -10, -5, 5, 10, -5, 5, -5, -5, 5]",4,[],"[5, 6, 9, 1, 10, 12, 11, 2]",8,82
wd3c255a,,,,,,,-3.0,training,40009.0,"['', 10, 5, -10, -10, -5, 5, 10, -5, -5, -10, -10, -5]",5,[],"[5, 1, 9, 6, 2, 10, 3, 4]",8,65
wd3c255a,,,,,,,1.0,training,10782.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",6,[],"[5, 1, 9, 6, 10, 11, 12, 8, 7]",9,83
wd3c255a,,,,,,,-1.0,training,13013.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",7,[],"[5, 1, 9, 10, 2, 6]",6,24
wd3c255a,,,,,,,12.0,training,14260.0,"['', -5, 5, 10, 10, 10, -5, 10, -5, 5, 5, 10, -5]",8,[],"[9, 1, 5, 6, 10, 7, 12, 11]",8,47
wd3c255a,,,,,,,13.0,training,9576.0,"['', 10, 5, 5, 5, -10, 5, 5, -10, 10, 5, -10, 5]",9,[],"[5, 9, 1, 2, 10, 11, 12]",7,4
wd3c255a,,,,,,,11.0,test,14769.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",10,[],"[9, 1, 5, 10, 2, 12, 3, 4, 11]",9,84
wd3c255a,,,,,,,19.0,test,9663.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",11,[],"[1, 9, 2, 10, 3, 4]",6,85
wd3c255a,,,,,,,-8.0,test,14275.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",12,[],"[1, 9, 5, 6, 2, 8, 10, 7]",8,13
wd3c255a,,,,,,,23.0,test,9780.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",13,[],"[9, 5, 1, 2, 10, 6, 3]",7,86
wd3c255a,,,,,,,3.0,test,12653.0,"['', -10, 5, 10, 10, 10, 5, -5, -5, 10, -10, 10, -10]",14,[],"[1, 9, 10, 5, 6, 8, 7]",7,87
wd3c255a,,,,,,,16.0,test,9463.0,"['', -5, 10, -5, 10, -5, -10, -10, 5, 10, 5, -10, 5]",15,[],"[9, 1, 10, 12]",4,2
wd3c255a,,,,,,,18.0,test,8405.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",16,[],"[9, 10, 12, 11, 1, 2, 3]",7,22
wd3c255a,,,,,,,1.0,test,10177.0,"['', 10, -10, 10, 10, 5, -5, -5, -10, -5, -5, 5, 10]",17,[],"[1, 2, 9, 10, 5, 6, 7, 8, 3]",9,19
wd3c255a,,,,,,,-2.0,test,10005.0,"['', 5, -10, 10, -5, 10, 5, -10, -10, -5, -5, -10, 5]",18,[],"[1, 2, 9, 5, 6, 8, 7]",7,20
wd3c255a,,,,,,,6.0,test,8288.0,"['', 10, 10, 5, 5, -10, 10, -10, 5, 10, -5, -5, 5]",19,[],"[9, 10, 12, 11]",4,28
wd3c255a,,,,,,,4.0,test,9212.0,"['', -5, -5, -10, 5, -10, 10, 10, 5, -5, 5, -10, 10]",20,[],"[1, 9, 5, 2, 10, 12]",6,3
wd3c255a,,,,,,,25.0,test,8362.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",21,[],"[9, 1, 2, 3, 4]",5,80
wd3c255a,,,,,,,10.0,test,9403.0,"['', -10, -5, 5, -10, 10, -5, -5, 10, -10, -5, -10, -5]",22,[],"[1, 9, 5, 6, 8]",5,54
wd3c255a,,,,,,,26.0,test,10576.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",23,[],"[5, 1, 6, 8]",4,81
wd3c255a,,,,,,,-1.0,test,9306.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",24,[],"[5, 1, 9, 6, 7, 8]",6,30
wd3c255a,,,,,,,-1.0,test,10501.0,"['', 5, -10, -5, 10, -10, 10, 5, -5, 5, -10, 5, 5]",25,[],"[5, 1, 9, 2, 10, 4]",6,79
wd3c255a,,,,,,,9.0,test,8977.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",26,[],"[9, 10, 1, 5, 6, 8]",6,7
wd3c255a,,,,,,,7.0,test,9377.0,"['', 10, 5, 10, 5, 5, -5, 10, 10, 5, 5, -5, -5]",27,[],"[5, 6, 7]",3,9
wd3c255a,,,,,,,2.0,test,11903.0,"['', -5, 10, 5, -10, 5, 10, -5, -10, 5, -10, -5, -5]",28,[],"[5, 6, 7, 8, 1, 9, 10, 12]",8,55
wd3c255a,,,,,,,11.0,test,9842.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",29,[],"[5, 9, 10, 12, 11, 1, 2, 3, 4]",9,60
w3ae32ea,,,,,,,5.0,training,72611.0,"['', 5, 10, -5, 5, 5, 5, -10, -10, 10, -10, 10, -10]",0,[],"[3, 8, 12, 7, 11]",5,88
w3ae32ea,,,,,,,2.0,training,107846.0,"['', 10, 10, 5, 5, -10, 10, -10, 5, 10, -5, -5, 5]",1,[],"[8, 12, 3]",3,28
w3ae32ea,,,,,,,-30.0,training,233981.0,"['', -10, -10, -10, -10, -10, -10, 5, -5, 10, -5, 10, -10]",2,[],[],0,26
w3ae32ea,,,,,,,8.0,training,57153.0,"['', -5, 5, 10, 10, 10, -5, 10, -5, 5, 5, 10, -5]",3,[],"[12, 3]",2,47
w3ae32ea,,,,,,,4.0,training,35758.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",4,[],[11],1,30
w3ae32ea,,,,,,,7.0,training,10224.0,"['', -5, 10, 5, -10, 5, 10, -5, -10, 5, -10, -5, -5]",5,[],"[8, 10, 2]",3,55
w3ae32ea,,,,,,,29.0,training,9707.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",6,[],[2],1,89
w3ae32ea,,,,,,,-11.0,training,106670.0,"['', -10, -5, -10, 10, 10, -5, 10, -5, -10, -10, 5, 5]",7,[],"[2, 10, 6, 8, 4, 12]",6,32
w3ae32ea,,,,,,,17.0,training,7954.0,"['', 5, 10, -5, -5, 5, 10, 5, -5, 10, -10, -10, 5]",8,[],"[6, 8, 7]",3,34
w3ae32ea,,,,,,,23.0,training,8783.0,"['', 10, 10, 5, 5, 10, -5, 10, -5, -5, 10, 5, 10]",9,[],"[4, 3]",2,5
w3ae32ea,,,,,,,21.0,test,10350.0,"['', -5, -10, 10, -10, -10, -10, 10, 5, 10, 5, 5, 10]",10,[],"[4, 2, 8, 12]",4,90
w3ae32ea,,,,,,,0.0,test,10340.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",11,[],"[8, 12, 4, 3, 7]",5,45
w3ae32ea,,,,,,,-7.0,test,9935.0,"['', -5, -10, 5, 10, -10, -5, -5, 5, 5, 5, -10, 5]",12,[],"[4, 3]",2,29
w3ae32ea,,,,,,,-6.0,test,10766.0,"['', -5, 5, 10, 5, -10, -5, -5, 10, 5, 10, -10, 5]",13,[],[8],1,64
w3ae32ea,,,,,,,4.0,test,10690.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",14,[],"[8, 12, 4, 3, 7, 11]",6,43
w3ae32ea,,,,,,,-5.0,test,10554.0,"['', 5, -10, -5, 10, -10, 10, 5, -5, 5, -10, 5, 5]",15,[],"[11, 7, 3, 8, 12]",5,79
w3ae32ea,,,,,,,6.0,test,9854.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",16,[],"[4, 8, 12, 7]",4,83
w3ae32ea,,,,,,,0.0,test,11276.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",17,[],"[4, 8, 11, 7, 3]",5,91
w3ae32ea,,,,,,,3.0,test,7454.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",18,[],"[4, 8]",2,67
w3ae32ea,,,,,,,-4.0,test,13857.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",19,[],"[8, 10, 4, 3, 7, 12, 6, 5, 1]",9,50
w3ae32ea,,,,,,,5.0,test,8199.0,"['', 10, 5, -10, -10, -5, 5, 10, -5, -5, -10, -10, -5]",20,[],"[4, 8, 12, 11, 7]",5,65
w3ae32ea,,,,,,,8.0,test,9457.0,"['', 5, 10, -5, 5, -10, 10, 5, 10, 10, -10, 10, 10]",21,[],"[7, 11]",2,23
w3ae32ea,,,,,,,-1.0,test,9142.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",22,[],"[4, 8, 7, 12, 3, 11]",6,7
w3ae32ea,,,,,,,1.0,test,9112.0,"['', -10, -5, 10, 5, 5, -5, 5, 5, 10, -10, 5, -10]",23,[],"[4, 8, 12, 7]",4,58
w3ae32ea,,,,,,,29.0,test,9552.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",24,[],[4],1,80
w3ae32ea,,,,,,,28.0,test,9652.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",25,[],"[4, 3]",2,86
w3ae32ea,,,,,,,23.0,test,9075.0,"['', 10, 5, 10, 10, -10, 5, 10, -10, -5, -10, 5, -10]",26,[],"[4, 3]",2,46
w3ae32ea,,,,,,,-2.0,test,9461.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",27,[],"[4, 3]",2,13
w3ae32ea,,,,,,,-7.0,test,11009.0,"['', -10, -5, 10, 10, -5, 10, -5, -10, 5, -10, 5, 5]",28,[],"[4, 3]",2,59
w3ae32ea,,,,,,,0.0,test,16867.0,"['', -10, -5, -10, -10, 5, 10, -5, -5, 5, -10, -5, -5]",29,[],"[8, 4, 12, 7, 3, 11, 10, 9, 1, 6]",10,39
w966d084,,,,,,,24.0,training,15833.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",0,"[0, 0, 0, 0, 0, 0, 0]","[1, 5, 9, 7, 6, 8]",6,81
w966d084,,,,,,,-4.0,training,21413.0,"['', 10, -5, -5, 5, 5, 5, -5, -10, -5, 10, -5, 10]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 9, 5, 6, 7, 8, 4, 3]",9,92
w966d084,,,,,,,16.0,training,9643.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",2,"[0, 0, 0, 0, 0]","[1, 2, 4, 3]",4,42
w966d084,,,,,,,0.0,training,8823.0,"['', -10, -10, 5, 5, -10, 5, -5, 5, 10, -10, 5, -10]",3,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,66
w966d084,,,,,,,-7.0,training,16431.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 5, 6, 9, 10, 11, 12, 8, 7, 3, 4]",12,36
w966d084,,,,,,,6.0,training,10140.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 4, 3, 5, 9, 10, 12, 11]",9,76
w966d084,,,,,,,6.0,training,9001.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",6,"[0, 0, 0, 0, 0]","[1, 2, 4, 3]",4,56
w966d084,,,,,,,26.0,training,9060.0,"['', 10, 10, 5, 10, 5, 10, -5, -10, -10, 10, 10, -10]",7,"[0, 0, 0, 0, 0]","[1, 2, 3, 4]",4,62
w966d084,,,,,,,-12.0,training,22642.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 4, 3, 9, 10, 11, 12, 5, 6, 8, 7]",12,18
w966d084,,,,,,,4.0,training,9450.0,"['', 5, 10, -5, -5, -5, -5, -5, -10, -5, -5, 10, 5]",9,"[0, 0, 0, 0, 0, 0, 0]","[1, 2, 4, 3, 5, 9]",6,10
w966d084,,,,,,,15.0,test,8587.0,"['', -5, 5, 10, 5, -10, -5, -5, 10, 5, 10, -10, 5]",10,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,64
w966d084,,,,,,,10.0,test,8531.0,"['', -5, -10, 5, 10, -10, -5, -5, 5, 5, 5, -10, 5]",11,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,29
w966d084,,,,,,,-1.0,test,9250.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",12,"[0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 6, 7, 8]",6,30
w966d084,,,,,,,-2.0,test,9937.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",13,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 6, 7, 10, 11]",7,74
w966d084,,,,,,,20.0,test,10040.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",14,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,0
w966d084,,,,,,,27.0,test,9100.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",15,"[0, 0, 0, 0]","[1, 2, 4]",3,80
w966d084,,,,,,,7.0,test,13313.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",16,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 4, 3, 9, 10, 11, 12]",8,78
w966d084,,,,,,,6.0,test,9740.0,"['', 10, -10, 10, 10, 5, -5, -5, -10, -5, -5, 5, 10]",17,"[0, 0, 0, 0, 0]","[1, 2, 4, 3]",4,19
w966d084,,,,,,,9.0,test,8536.0,"['', -10, -5, 5, -10, 10, -5, -5, 10, -10, -5, -10, -5]",18,"[0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 6, 8, 7]",6,54
w966d084,,,,,,,22.0,test,9646.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",19,"[0, 0, 0, 0]","[1, 2, 4]",3,89
w966d084,,,,,,,17.0,test,10037.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",20,"[0, 0, 0, 0]","[1, 2, 4]",3,60
w966d084,,,,,,,15.0,test,8689.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",21,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,49
w966d084,,,,,,,17.0,test,10025.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",22,"[0, 0, 0, 0]","[1, 2, 4]",3,16
w966d084,,,,,,,13.0,test,9977.0,"['', 5, 10, -5, -5, 5, 10, 5, -5, 10, -10, -10, 5]",23,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 4, 3, 5, 6, 7]",7,34
w966d084,,,,,,,15.0,test,8452.0,"['', -5, 10, -5, 10, -5, -10, -10, 5, 10, 5, -10, 5]",24,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,2
w966d084,,,,,,,3.0,test,9572.0,"['', -10, -5, -10, -10, 5, 10, -5, -5, 5, -10, -5, -5]",25,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 10, 5, 6, 7, 8]",7,39
w966d084,,,,,,,14.0,test,9288.0,"['', -10, -5, -5, -10, 10, 5, 5, -10, -5, 5, 5, 5]",26,"[0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 6, 7, 8]",6,15
w966d084,,,,,,,5.0,test,8419.0,"['', -10, 5, 10, 10, 10, 5, -5, -5, 10, -10, 10, -10]",27,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,87
w966d084,,,,,,,-9.0,test,16288.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 6, 7, 2, 4, 3, 8]",9,13
w966d084,,,,,,,10.0,test,8755.0,"['', -5, 5, -5, 10, -10, 10, -10, 10, 10, -5, -5, 10]",29,"[0, 0, 0, 0, 0, 0]","[1, 9, 10, 11, 12]",5,69
w106f7b0,,,,,,,-1.0,training,28772.0,"['', 10, 10, 5, 5, 10, -5, 10, -5, -5, 10, 5, 10]",0,"[0, 0]",[5],1,5
w106f7b0,,,,,,,-11.0,training,12290.0,"['', -5, 10, 5, -10, 5, 10, -5, -10, 5, -10, -5, -5]",1,"[0, 0]",[9],1,55
w106f7b0,,,,,,,-2.0,training,12894.0,"['', -10, 5, -5, -5, -10, 10, 5, 10, -5, 10, -5, -10]",2,"[0, 0, 0]","[1, 5]",2,37
w106f7b0,,,,,,,-25.0,training,9791.0,"['', -10, -5, -10, 10, 10, -5, 10, -5, -10, -10, 5, 5]",3,[0],[],0,32
w106f7b0,,,,,,,5.0,training,11702.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",4,[0],[],0,30
w106f7b0,,,,,,,5.0,training,8490.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",5,[0],[],0,36
w106f7b0,,,,,,,5.0,training,11477.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",6,[0],[],0,85
w106f7b0,,,,,,,10.0,training,8577.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",7,[0],[],0,1
w106f7b0,,,,,,,20.0,training,10554.0,"['', 10, 5, 5, 5, -10, 5, 5, -10, 10, 5, -10, 5]",8,[0],[],0,4
w106f7b0,,,,,,,-10.0,training,8450.0,"['', -10, -5, 10, 5, 5, -5, 5, 5, 10, -10, 5, -10]",9,[0],[],0,58
w106f7b0,,,,,,,-2.0,test,10360.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",10,"[0, 0, 0]","[5, 7]",2,68
w106f7b0,,,,,,,19.0,test,10516.0,"['', -10, -10, 5, 5, 5, 5, 5, 5, 10, 5, -5, 5]",11,"[0, 0]",[11],1,93
w106f7b0,,,,,,,-1.0,test,9712.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",12,"[0, 0]",[3],1,41
w106f7b0,,,,,,,-11.0,test,9757.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",13,"[0, 0]",[7],1,50
w106f7b0,,,,,,,-6.0,test,10504.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",14,"[0, 0]",[12],1,94
w106f7b0,,,,,,,4.0,test,8415.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",15,"[0, 0]",[7],1,61
w106f7b0,,,,,,,4.0,test,9492.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",16,"[0, 0]",[3],1,51
w106f7b0,,,,,,,19.0,test,8858.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",17,"[0, 0]",[12],1,49
